record_id,dataset,issue_type,detail
AUD-07617,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 21-Jul-2024
AUD-07620,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 05/03/2024
AUD-07621,audits,future_date:inspection_date,2026-07-27
AUD-07629,audits,closed_before_inspection,closed=2026-05-25 < inspection=2026-06-13
AUD-07632,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/26/2024
AUD-07637,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 31-Jan-2026
AUD-07640,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/17/2024
AUD-07650,audits,closed_before_inspection,closed=2025-07-11 < inspection=2025-07-14
AUD-07652,audits,out_of_range:compliance_score,112.4
AUD-07653,audits,closed_before_inspection,closed=2025-04-03 < inspection=2025-04-30
AUD-07655,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/22/2024
AUD-07657,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 02/03/2026
AUD-07664,audits,out_of_range:compliance_score,104.8
AUD-07665,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/06/2025
AUD-07666,audits,future_date:inspection_date,2026-08-02
AUD-07667,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 19/08/2025
AUD-07674,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 08-Jun-2025
AUD-07678,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/11/2024
AUD-07680,audits,out_of_range:compliance_score,112.2
AUD-07683,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Sep-2025
AUD-07685,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-05T00:00:00Z
AUD-07687,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 05/04/2026
AUD-07699,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 11/10/2024
AUD-07701,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-12T00:00:00Z
AUD-07704,audits,closed_before_inspection,closed=2024-10-06 < inspection=2024-10-09
AUD-07706,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/13/2024
AUD-07707,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-Oct-2025
AUD-07707,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 10/24/2025
AUD-07713,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 30-May-2024
AUD-07717,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 05-Aug-2024
AUD-07718,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 09/04/2024
AUD-07728,audits,out_of_range:compliance_score,104.4
AUD-07731,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-08T00:00:00Z
AUD-07736,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-18T00:00:00Z
AUD-07737,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/20/2024
AUD-07747,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-22T00:00:00Z
AUD-07750,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/12/2025
AUD-07755,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-09T00:00:00Z
AUD-07756,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 05-Feb-2025
AUD-07764,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 31/05/2026
AUD-07773,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-30T00:00:00Z
AUD-07773,audits,out_of_range:compliance_score,-3.2
AUD-07777,audits,closed_before_inspection,closed=2024-07-14 < inspection=2024-08-07
AUD-07781,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 22/07/2026
AUD-07784,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Dec-2024
AUD-07786,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 18/04/2026
AUD-07788,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 07/01/2025
AUD-07794,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 28/02/2024
AUD-07807,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-10T00:00:00Z
AUD-07807,audits,out_of_range:compliance_score,150.4
AUD-07812,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/12/2025
AUD-07816,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/06/2025
AUD-07817,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 22-Oct-2024
AUD-07817,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/15/2024
AUD-07822,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/20/2026
AUD-07829,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 28-Jul-2026
AUD-07832,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-02-27T00:00:00Z
AUD-07835,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/30/2025
AUD-07836,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/05/2025
AUD-07837,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 01/09/2026
AUD-07840,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-14T00:00:00Z
AUD-07841,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 16/06/2024
AUD-07844,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 24-May-2026
AUD-07847,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 22-Sep-2024
AUD-07852,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 29/11/2025
AUD-07860,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 16-Nov-2024
AUD-07869,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-06T00:00:00Z
AUD-07873,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-02T00:00:00Z
AUD-07877,audits,closed_before_inspection,closed=2024-10-21 < inspection=2024-11-11
AUD-07879,audits,out_of_range:compliance_score,150.2
AUD-07883,audits,closed_before_inspection,closed=2024-06-01 < inspection=2024-06-21
AUD-07885,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 08/11/2025
AUD-07889,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-17T00:00:00Z
AUD-07892,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 01-Oct-2024
AUD-07895,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/04/2026
AUD-07895,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/21/2026
AUD-07899,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/25/2025
AUD-07916,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/17/2024
AUD-07917,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 05/26/2024
AUD-07920,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 08-Feb-2025
AUD-07925,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-15T00:00:00Z
AUD-07928,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 16-Apr-2024
AUD-07932,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-12T00:00:00Z
AUD-07933,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/11/2025
AUD-07941,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/15/2024
AUD-07942,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-02T00:00:00Z
AUD-07943,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/09/2024
AUD-07944,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-25T00:00:00Z
AUD-07949,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 16-Sep-2024
AUD-07951,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/06/2024
AUD-07962,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 23-Jul-2025
AUD-07965,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 16/11/2024
AUD-07966,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 13-Aug-2025
AUD-07968,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 11/10/2025
AUD-07969,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Oct-2025
AUD-07973,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-24T00:00:00Z
AUD-07974,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 18-Nov-2025
AUD-07984,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/25/2026
AUD-07990,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/12/2024
AUD-08001,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-27T00:00:00Z
AUD-08002,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-20T00:00:00Z
AUD-08003,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-04-10T00:00:00Z
AUD-08007,audits,out_of_range:compliance_score,112.6
AUD-08013,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/02/2025
AUD-08016,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-16T00:00:00Z
AUD-08016,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/21/2025
AUD-08024,audits,out_of_range:compliance_score,-3.0
AUD-08027,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 11-Apr-2026
AUD-08029,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 23-Aug-2024
AUD-08041,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-09T00:00:00Z
AUD-08042,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 05-Apr-2025
AUD-08045,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/30/2024
AUD-08045,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 04/10/2024
AUD-08048,audits,closed_before_inspection,closed=2024-06-09 < inspection=2024-06-28
AUD-08055,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-11T00:00:00Z
AUD-08055,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 30/03/2024
AUD-08058,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 26/05/2025
AUD-08060,audits,out_of_range:compliance_score,150.1
AUD-08063,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 24-May-2025
AUD-08068,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/22/2024
AUD-08072,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/02/2025
AUD-08076,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-11T00:00:00Z
AUD-08080,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/09/2026
AUD-08084,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/09/2025
AUD-08092,audits,closed_before_inspection,closed=2025-06-18 < inspection=2025-07-01
AUD-08094,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-22T00:00:00Z
AUD-08096,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/02/2025
AUD-08097,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-28T00:00:00Z
AUD-08098,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 13/07/2025
AUD-08101,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 19-Apr-2024
AUD-08109,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-05T00:00:00Z
AUD-08111,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Jan-2026
AUD-08113,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 08/10/2024
AUD-08114,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 18/06/2024
AUD-08115,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-27T00:00:00Z
AUD-08115,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 26/12/2025
AUD-08116,audits,closed_before_inspection,closed=2025-06-18 < inspection=2025-07-02
AUD-08118,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 04/30/2024
AUD-08118,audits,closed_before_inspection,closed=2024-04-03 < inspection=2024-04-06
AUD-08120,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-17T00:00:00Z
AUD-08123,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 26/05/2024
AUD-08124,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 17-Dec-2025
AUD-08130,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 11/06/2024
AUD-08136,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 15/11/2024
AUD-08146,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 16-Jul-2026
AUD-08159,audits,out_of_range:compliance_score,112.1
AUD-08160,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/24/2026
AUD-08166,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 07-Apr-2026
AUD-08170,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 02/16/2025
AUD-08172,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 23/09/2025
AUD-08178,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 01-May-2025
AUD-08179,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/12/2024
AUD-08180,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 25/04/2026
AUD-08184,audits,out_of_range:compliance_score,-7.4
AUD-08185,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-May-2026
AUD-08185,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 05-Jun-2026
AUD-08200,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 28-Jun-2025
AUD-08203,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 18/04/2025
AUD-08213,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 02/05/2025
AUD-08216,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-13T00:00:00Z
AUD-08216,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 06-Jun-2026
AUD-08219,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/24/2024
AUD-08224,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/24/2025
AUD-08225,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-20T00:00:00Z
AUD-08225,audits,out_of_range:compliance_score,-2.8
AUD-08228,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-18T00:00:00Z
AUD-08228,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 20-Mar-2025
AUD-08235,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 28/09/2024
AUD-08238,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 09/08/2025
AUD-08239,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-15T00:00:00Z
AUD-08240,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-02-13T00:00:00Z
AUD-08245,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 27/07/2026
AUD-08245,audits,future_date:inspection_date,2026-08-24
AUD-08246,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Jul-2025
AUD-08247,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/17/2024
AUD-08248,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 18-Jan-2026
AUD-08253,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/17/2026
AUD-08256,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/12/2025
AUD-08262,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/13/2024
AUD-08264,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/18/2024
AUD-08267,audits,closed_before_inspection,closed=2024-06-08 < inspection=2024-06-16
AUD-08268,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/07/2024
AUD-08268,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/12/2024
AUD-08270,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-10T00:00:00Z
AUD-08284,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-11T00:00:00Z
AUD-08285,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 04/09/2025
AUD-08286,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-03T00:00:00Z
AUD-08287,audits,out_of_range:compliance_score,112.9
AUD-08288,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/24/2025
AUD-08289,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/02/2024
AUD-08292,audits,future_date:inspection_date,2026-09-09
AUD-08293,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 02/07/2025
AUD-08300,audits,closed_before_inspection,closed=2025-06-22 < inspection=2025-07-11
AUD-08303,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/03/2026
AUD-08304,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/11/2026
AUD-08315,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/09/2026
AUD-08316,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/22/2024
AUD-08318,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/02/2026
AUD-08320,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 03/17/2024
AUD-08320,audits,closed_before_inspection,closed=2024-01-21 < inspection=2024-02-18
AUD-08325,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/06/2026
AUD-08325,audits,closed_before_inspection,closed=2026-04-07 < inspection=2026-04-17
AUD-08343,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/08/2026
AUD-08354,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-17T00:00:00Z
AUD-08357,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-19T00:00:00Z
AUD-08361,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-09T00:00:00Z
AUD-08367,audits,out_of_range:compliance_score,-8.0
AUD-08381,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/13/2024
AUD-08383,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 23-Jul-2025
AUD-08385,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 05/04/2024
AUD-08386,audits,future_date:inspection_date,2026-08-30
AUD-08387,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/17/2024
AUD-08391,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-18T00:00:00Z
AUD-08392,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-25T00:00:00Z
AUD-08394,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 14-Sep-2024
AUD-08399,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 22/07/2024
AUD-08404,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 24-Apr-2026
AUD-08408,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 10/07/2025
AUD-08409,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-23T00:00:00Z
AUD-08416,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 05/10/2024
AUD-08417,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-12T00:00:00Z
AUD-08422,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 21/02/2026
AUD-08425,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 06/12/2024
AUD-08428,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 22/06/2025
AUD-08436,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 08/07/2024
AUD-08442,audits,out_of_range:compliance_score,-7.3
AUD-08444,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 30-Nov-2025
AUD-08446,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 26/11/2024
AUD-08447,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-28T00:00:00Z
AUD-08449,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 02/05/2026
AUD-08451,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 01-May-2025
AUD-08453,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 17/04/2026
AUD-08455,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 26/06/2026
AUD-08456,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 14/06/2024
AUD-08457,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 18/09/2025
AUD-08458,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 02/08/2024
AUD-08462,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 13-Jun-2026
AUD-08462,audits,out_of_range:compliance_score,-7.7
AUD-08475,audits,closed_before_inspection,closed=2025-03-23 < inspection=2025-04-18
AUD-08479,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 10/10/2024
AUD-08492,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-04T00:00:00Z
AUD-08496,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-03T00:00:00Z
AUD-08498,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Sep-2025
AUD-08501,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-11-28T00:00:00Z
AUD-08511,audits,closed_before_inspection,closed=2024-11-08 < inspection=2024-11-28
AUD-08514,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 10-Jul-2024
AUD-08518,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/27/2025
AUD-08530,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/13/2025
AUD-08540,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-29T00:00:00Z
AUD-08544,audits,out_of_range:compliance_score,150.2
AUD-08550,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/24/2024
AUD-08551,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-07T00:00:00Z
AUD-08555,audits,closed_before_inspection,closed=2024-08-28 < inspection=2024-09-27
AUD-08556,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/10/2025
AUD-08557,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 01/19/2026
AUD-08558,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-06-09T00:00:00Z
AUD-08559,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/05/2024
AUD-08561,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-10T00:00:00Z
AUD-08572,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-04T00:00:00Z
AUD-08575,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 19-Apr-2026
AUD-08577,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 25/02/2025
AUD-08579,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/30/2025
AUD-08582,audits,out_of_range:compliance_score,-7.2
AUD-08585,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-10T00:00:00Z
AUD-08587,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 22/02/2026
AUD-08588,audits,future_date:inspection_date,2026-08-03
AUD-08594,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 03-Aug-2025
AUD-08595,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-10T00:00:00Z
AUD-08601,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 10/12/2024
AUD-08603,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 23-Jul-2026
AUD-08608,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 10/01/2025
AUD-08616,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/21/2024
AUD-08620,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 26-Jul-2024
AUD-08627,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 19/09/2025
AUD-08629,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/12/2025
AUD-08635,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/28/2024
AUD-08643,audits,out_of_range:compliance_score,-3.1
AUD-08644,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/23/2025
AUD-08646,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-04T00:00:00Z
AUD-08651,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 04/10/2024
AUD-08655,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 17/09/2025
AUD-08657,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-21T00:00:00Z
AUD-08663,audits,out_of_range:compliance_score,150.2
AUD-08663,audits,closed_before_inspection,closed=2024-03-05 < inspection=2024-03-25
AUD-08668,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 27/10/2025
AUD-08671,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-14T00:00:00Z
AUD-08674,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 08-Nov-2025
AUD-08676,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-02-29T00:00:00Z
AUD-08678,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 20/04/2024
AUD-08682,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/21/2024
AUD-08683,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 31/01/2025
AUD-08685,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-02-02T00:00:00Z
AUD-08696,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 03/19/2024
AUD-08697,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-05T00:00:00Z
AUD-08711,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 21/05/2025
AUD-08715,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-18T00:00:00Z
AUD-08717,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 18-Mar-2025
AUD-08722,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 10/11/2025
AUD-08725,audits,out_of_range:compliance_score,112.9
AUD-08726,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 07/09/2024
AUD-08728,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-01T00:00:00Z
AUD-08731,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/16/2024
