record_id,dataset,issue_type,detail
TEL-001507,telemetry,pressure_spike,pressure=-27.1 at 2026-05-19T11:53:13 site=SITE-002
TEL-001931,telemetry,pressure_spike,pressure=700 at 2026-05-27T05:35:15 site=SITE-003
TEL-001932,telemetry,pressure_spike,pressure=850 at 2026-05-27T05:36:14 site=SITE-003
TEL-001933,telemetry,pressure_spike,pressure=1000 at 2026-05-27T06:08:15 site=SITE-002
TEL-001934,telemetry,pressure_spike,pressure=1150 at 2026-05-27T06:10:58 site=SITE-007
TEL-001935,telemetry,pressure_spike,pressure=-13.1 at 2026-05-27T08:03:05 site=SITE-005
TEL-002356,telemetry,pressure_spike,pressure=700 at 2026-06-03T19:23:59 site=SITE-005
TEL-002357,telemetry,pressure_spike,pressure=850 at 2026-06-03T20:48:17 site=SITE-004
TEL-002358,telemetry,pressure_spike,pressure=1000 at 2026-06-03T21:08:29 site=SITE-003
TEL-002359,telemetry,pressure_spike,pressure=-24.6 at 2026-06-03T22:35:04 site=SITE-007
TEL-002719,telemetry,pressure_spike,pressure=700 at 2026-06-10T18:50:01 site=SITE-004
TEL-002720,telemetry,pressure_spike,pressure=850 at 2026-06-10T18:52:44 site=SITE-004
TEL-002721,telemetry,pressure_spike,pressure=1176.1 at 2026-06-10T19:11:56 site=SITE-003
TEL-002748,telemetry,pressure_spike,pressure=700 at 2026-06-11T02:21:07 site=SITE-004
TEL-002749,telemetry,pressure_spike,pressure=850 at 2026-06-11T02:24:36 site=SITE-007
TEL-002750,telemetry,pressure_spike,pressure=1000 at 2026-06-11T02:27:54 site=SITE-006
TEL-002751,telemetry,pressure_spike,pressure=1408.8 at 2026-06-11T03:15:34 site=SITE-006
TEL-003029,telemetry,pressure_spike,pressure=700 at 2026-06-15T22:32:15 site=SITE-004
TEL-003030,telemetry,pressure_spike,pressure=850 at 2026-06-15T22:41:57 site=SITE-004
TEL-003031,telemetry,pressure_spike,pressure=1000 at 2026-06-15T22:47:02 site=SITE-004
TEL-003032,telemetry,pressure_spike,pressure=1150 at 2026-06-15T22:49:41 site=SITE-004
TEL-003033,telemetry,pressure_spike,pressure=1158.6 at 2026-06-15T22:56:53 site=SITE-005
TEL-003843,telemetry,pressure_spike,pressure=700 at 2026-06-30T19:55:09 site=SITE-005
TEL-003844,telemetry,pressure_spike,pressure=850 at 2026-06-30T20:34:50 site=SITE-003
TEL-003845,telemetry,pressure_spike,pressure=1000 at 2026-06-30T21:17:27 site=SITE-002
TEL-003846,telemetry,pressure_spike,pressure=-10.7 at 2026-06-30T21:56:58 site=SITE-001
TEL-004077,telemetry,pressure_spike,pressure=700 at 2026-07-05T12:44:36 site=SITE-003
TEL-004078,telemetry,pressure_spike,pressure=850 at 2026-07-05T13:02:45 site=SITE-006
TEL-004079,telemetry,pressure_spike,pressure=1000 at 2026-07-05T13:19:42 site=SITE-001
TEL-004080,telemetry,pressure_spike,pressure=1150 at 2026-07-05T13:45:00 site=SITE-001
TEL-004081,telemetry,pressure_spike,pressure=1256.2 at 2026-07-05T14:00:27 site=SITE-005
TEL-004762,telemetry,pressure_spike,pressure=700 at 2026-07-17T04:05:17 site=SITE-004
TEL-004763,telemetry,pressure_spike,pressure=850 at 2026-07-17T04:23:05 site=SITE-003
TEL-004764,telemetry,pressure_spike,pressure=1000 at 2026-07-17T04:50:53 site=SITE-006
TEL-004765,telemetry,pressure_spike,pressure=1150 at 2026-07-17T04:59:27 site=SITE-002
TEL-004766,telemetry,pressure_spike,pressure=1104.5 at 2026-07-17T05:03:34 site=SITE-001
TEL-004792,telemetry,pressure_spike,pressure=700 at 2026-07-17T15:41:23 site=SITE-001
TEL-004793,telemetry,pressure_spike,pressure=850 at 2026-07-17T15:58:30 site=SITE-004
TEL-004794,telemetry,pressure_spike,pressure=1000 at 2026-07-17T16:03:48 site=SITE-001
TEL-004795,telemetry,pressure_spike,pressure=1150 at 2026-07-17T16:50:38 site=SITE-006
TEL-004796,telemetry,pressure_spike,pressure=1050.7 at 2026-07-17T17:06:52 site=SITE-005
TEL-004800,telemetry,pressure_spike,pressure=700 at 2026-07-17T18:47:26 site=SITE-003
TEL-004801,telemetry,pressure_spike,pressure=850 at 2026-07-17T19:01:07 site=SITE-001
TEL-004802,telemetry,pressure_spike,pressure=1000 at 2026-07-17T19:29:41 site=SITE-005
TEL-004803,telemetry,pressure_spike,pressure=1150 at 2026-07-17T19:45:47 site=SITE-005
TEL-004804,telemetry,pressure_spike,pressure=1100.7 at 2026-07-17T19:54:09 site=SITE-006
TEL-000001,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000002,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-000007,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-000014,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-000019,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-000023,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-000030,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000036,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-000041,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-000041,telemetry,sensor_dropout,pressure_psi set to null
TEL-000042,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000045,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000050,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-000054,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000056,telemetry,sensor_dropout,pressure_psi set to null
TEL-000057,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000058,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000065,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-000068,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-000071,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-000077,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000087,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-000090,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-000099,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-000100,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000104,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-000124,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000134,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000139,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-000155,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000158,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000167,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-000172,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000173,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000175,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000177,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-000178,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-000182,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-000190,telemetry,sensor_dropout,pressure_psi set to null
TEL-000196,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-000198,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-000204,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-000206,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-000210,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000222,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000227,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000238,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-000242,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000243,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-000257,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-000259,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-000265,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-000267,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-000270,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-000273,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000279,telemetry,sensor_dropout,pressure_psi set to null
TEL-000280,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000281,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-000285,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-000285,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000292,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000300,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-000305,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-000315,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-000326,telemetry,sensor_dropout,pressure_psi set to null
TEL-000333,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000335,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-000349,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000349,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000350,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-000352,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-000356,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-000361,telemetry,sensor_dropout,pressure_psi set to null
TEL-000362,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000365,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-000365,telemetry,sensor_dropout,pressure_psi set to null
TEL-000369,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000376,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-000383,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-000384,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-000389,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-000389,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000391,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000393,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-000404,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-000405,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000413,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-000419,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000425,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-000428,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000429,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-000433,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-000435,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-000441,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-000442,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-000445,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-000447,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000448,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-000451,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000460,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000465,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-000465,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000485,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000489,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000495,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000503,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-000510,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000517,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-000529,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-000545,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-000559,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-000562,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-000569,telemetry,sensor_dropout,pressure_psi set to null
TEL-000573,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000574,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-000576,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-000579,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-000586,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000588,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000594,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000594,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000595,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-000602,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000612,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000625,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-000627,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000633,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-000641,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-000642,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000659,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-000664,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-000673,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-000690,telemetry,sensor_dropout,pressure_psi set to null
TEL-000692,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-000694,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-000697,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-000702,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000703,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-000707,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-000712,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000713,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-000716,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000733,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-000736,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-000741,telemetry,sensor_dropout,pressure_psi set to null
TEL-000761,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000763,telemetry,sensor_dropout,pressure_psi set to null
TEL-000767,telemetry,sensor_dropout,pressure_psi set to null
TEL-000773,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-000774,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000776,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-000778,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000797,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000801,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000805,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000806,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-000811,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-000816,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-000822,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000839,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000844,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-000846,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000858,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-000860,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-000870,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-000871,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-000872,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-000873,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000875,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-000881,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-000884,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-000890,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-000893,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-000897,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-000899,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-000900,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-000907,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-000915,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000918,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-000924,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-000930,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-000933,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-000933,telemetry,sensor_dropout,pressure_psi set to null
TEL-000936,telemetry,sensor_dropout,temperature_celsius set to null
TEL-000937,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-000942,telemetry,sensor_dropout,pressure_psi set to null
TEL-000952,telemetry,sensor_dropout,pressure_psi set to null
TEL-000958,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-000962,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-000973,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-000983,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-001021,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-001033,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001034,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001041,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-001060,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-001061,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-001070,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-001080,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001090,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001097,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-001116,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-001123,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-001139,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-001160,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-001162,telemetry,sensor_dropout,pressure_psi set to null
TEL-001169,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-001170,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001177,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-001179,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-001198,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-001199,telemetry,sensor_dropout,pressure_psi set to null
TEL-001201,telemetry,sensor_dropout,pressure_psi set to null
TEL-001203,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-001206,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-001213,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-001222,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001226,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001232,telemetry,sensor_dropout,temperature_celsius set to null
TEL-001255,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-001264,telemetry,sensor_dropout,pressure_psi set to null
TEL-001270,telemetry,sensor_dropout,temperature_celsius set to null
TEL-001272,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-001280,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001282,telemetry,sensor_dropout,pressure_psi set to null
TEL-001283,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-001288,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-001293,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-001294,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001314,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-001315,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-001317,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001329,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-001342,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-001344,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-001346,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-001352,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-001364,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-001365,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001373,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-001382,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-001391,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001396,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001403,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-001405,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001406,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-001417,telemetry,sensor_dropout,pressure_psi set to null
TEL-001427,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-001430,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-001448,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-001466,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-001467,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-001475,telemetry,sensor_dropout,pressure_psi set to null
TEL-001484,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-001486,telemetry,sensor_dropout,pressure_psi set to null
TEL-001504,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-001515,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-001529,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-001530,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001532,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-001541,telemetry,sensor_dropout,pressure_psi set to null
TEL-001543,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-001544,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-001547,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-001549,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001554,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-001559,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-001564,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-001576,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001580,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-001606,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-001608,telemetry,sensor_dropout,pressure_psi set to null
TEL-001614,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001615,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-001616,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-001626,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001629,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-001631,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-001633,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001640,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-001644,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-001648,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-001651,telemetry,sensor_dropout,pressure_psi set to null
TEL-001654,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-001656,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001658,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001664,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-001671,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001673,telemetry,sensor_dropout,pressure_psi set to null
TEL-001679,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-001680,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-001681,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-001682,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-001684,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-001685,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-001686,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-001691,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-001693,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-001704,telemetry,sensor_dropout,temperature_celsius set to null
TEL-001710,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001713,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-001717,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-001720,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-001726,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-001733,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001741,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001745,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-001748,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-001749,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-001750,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001756,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-001764,telemetry,sensor_dropout,pressure_psi set to null
TEL-001769,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-001770,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-001770,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-001795,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-001799,telemetry,sensor_dropout,pressure_psi set to null
TEL-001801,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001812,telemetry,sensor_dropout,pressure_psi set to null
TEL-001815,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-001819,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001828,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001832,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-001843,telemetry,sensor_dropout,temperature_celsius set to null
TEL-001847,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-001851,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-001863,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001867,telemetry,sensor_dropout,pressure_psi set to null
TEL-001870,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-001874,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-001875,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-001882,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-001885,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-001893,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-001897,telemetry,dirty_label:site,SITE-003 -> Kibwezi
