reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-000687,2026-05-04T19:01:22,SITE-004,Section B — Nairobi-Nakuru Spur,269.8,2631.3,30.1,Open,SNS-003
TEL-001145,2026-05-13T11:27:55,SITE-003,Section A — Mombasa-Nairobi Main,516.0,2859.8,41.4,Closed,SNS-010
TEL-004147,2026-07-06T18:40:19,SITE-004,Section B — Nairobi-Nakuru Spur,476.4,2539.0,24.0,Open,SNS-009
TEL-004874,2026-07-19T06:55:39,SITE-006,Section A — Mombasa-Nairobi Main,300.2,2716.3,23.3,Open,SNS-006
TEL-004809,2026-07-17T21:27:17,SITE-007,Section F — Kisumu Terminal Link,445.4,4138.4,25.6,Partially Open,SNS-014
TEL-000187,2026-04-26T08:15:26,SITE-001,Section D — Sinendet Lateral,311.6,3091.1,27.8,Closed,SNS-006
TEL-001391,2026-05-17T11:58:09,Sinendet  Pump Station,Section B — Nairobi-Nakuru Spur,301.5,3546.4,28.1,Partially Open,SNS-007
TEL-003844,2026-06-30T20:34:50,SITE-003,Section D — Sinendet Lateral,850,4147.3,23.3,Partially Open,SNS-001
TEL-000182,2026-04-26T06:08:11,Sinendet  Pump Station,Section F — Kisumu Terminal Link,444.4,3559.7,32.9,Closed,SNS-006
TEL-004203,2026-07-07T22:02:32,SITE-004,Section F — Kisumu Terminal Link,541.2,2804.2,29.9,Closed,SNS-012
TEL-000979,2026-05-10T09:22:29,SITE-003,Section B — Nairobi-Nakuru Spur,279.7,2989.2,40.9,Open,SNS-011
TEL-004795,2026-07-17T16:50:38,SITE-006,Section D — Sinendet Lateral,1150,2338.3,17.6,Partially Open,SNS-006
TEL-002867,2026-06-12T22:29:14,SITE-003,Section B — Nairobi-Nakuru Spur,476.9,4572.9,26.4,Partially Open,SNS-001
TEL-002231,2026-06-01T13:51:17,SITE-005,Section C — Nakuru-Eldoret Extension,549.6,2543.0,27.2,Partially Open,SNS-006
TEL-003852,2026-06-30T22:20:58,SITE-002,Section D — Sinendet Lateral,473.3,3004.0,29.5,Closed,SNS-009
TEL-003085,2026-06-17T00:08:57,SITE-006,Section F — Kisumu Terminal Link,308.7,2428.0,20.3,Closed,SNS-011
TEL-003730,2026-06-28T10:59:28,SITE-007,Section F — Kisumu Terminal Link,397.6,5000.0,28.1,Open,SNS-008
TEL-001899,2026-05-26T12:23:22,SITE-002,Section B — Nairobi-Nakuru Spur,357.8,3966.7,29.7,Open,SNS-014
TEL-001469,2026-05-18T20:58:59,SITE-006,Section B — Nairobi-Nakuru Spur,338.8,3005.6,43.5,Open,SNS-001
TEL-004650,2026-07-15T08:27:40,SITE-006,Section F — Kisumu Terminal Link,402.8,1805.2,29.7,Open,SNS-006
TEL-000584,2026-05-03T04:24:31,SITE-007,Section C — Nakuru-Eldoret Extension,389.0,2997.1,24.6,Closed,SNS-003
TEL-001029,2026-05-11T06:39:35,SITE-005,Section D — Sinendet Lateral,361.1,2508.4,33.6,Open,SNS-004
TEL-001379,2026-05-17T07:41:32,SITE-005,Section D — Sinendet Lateral,413.3,3435.0,28.4,Open,SNS-008
TEL-000876,2026-05-08T07:52:57,SITE-003,Section D — Sinendet Lateral,331.7,3374.3,38.9,Open,SNS-014
TEL-002704,2026-06-10T12:03:49,SITE-006,Section C — Nakuru-Eldoret Extension,423.8,3914.8,30.5,Open,SNS-012
TEL-000470,2026-05-01T03:58:41,SITE-007,Section F — Kisumu Terminal Link,491.2,3700.9,32.1,Closed,SNS-011
TEL-002984,2026-06-14T20:09:19,SITE-002,Section A — Mombasa-Nairobi Main,540.6,2737.9,24.6,Closed,SNS-004
TEL-003348,2026-06-21T10:49:51,SITE-005,Section D — Sinendet Lateral,413.8,3083.4,15.9,Open,SNS-008
TEL-003949,2026-07-02T21:28:54,SITE-002,Section E — Makueni Branch,444.1,2065.7,30.9,Partially Open,SNS-005
TEL-002960,2026-06-14T10:25:22,SITE-001,Section D — Sinendet Lateral,444.1,4101.4,35.4,Open,SNS-004
TEL-001122,2026-05-13T00:23:30,SITE-004,Section D — Sinendet Lateral,367.1,3747.1,22.5,Closed,SNS-002
TEL-004614,2026-07-14T20:56:28,SITE-005,Section C — Nakuru-Eldoret Extension,399.4,3625.1,21.7,Open,SNS-010
TEL-002613,2026-06-08T19:25:56,Makueni PS,Section D — Sinendet Lateral,405.1,2683.8,25.3,Open,SNS-001
TEL-002247,2026-06-01T21:13:21,SITE-007,Section A — Mombasa-Nairobi Main,370.9,3731.1,29.0,Closed,SNS-002
TEL-002072,2026-05-29T16:42:57,SITE-007,Section F — Kisumu Terminal Link,428.1,3168.8,32.5,Partially Open,SNS-014
TEL-004002,2026-07-04T03:29:34,SITE-007,Section D — Sinendet Lateral,341.7,4507.2,32.5,Partially Open,SNS-003
TEL-001392,2026-05-17T12:37:27,SITE-007,Section E — Makueni Branch,466.8,1797.8,20.4,Partially Open,SNS-005
TEL-002364,2026-06-04T02:08:17,Sinendet PS,Section D — Sinendet Lateral,233.5,3553.0,29.9,Closed,SNS-009
TEL-002651,2026-06-09T12:51:51,SITE-006,Section D — Sinendet Lateral,451.8,2506.6,39.0,Partially Open,SNS-011
TEL-003126,2026-06-17T14:25:39,sinendet pump station,Section F — Kisumu Terminal Link,391.8,3144.2,31.7,Partially Open,SNS-003
TEL-001433,2026-05-18T05:49:55,SITE-004,Section A — Mombasa-Nairobi Main,482.4,3685.5,22.7,Open,SNS-006
TEL-004269,2026-07-09T00:03:52,SITE-002,Section B — Nairobi-Nakuru Spur,488.8,2831.1,37.2,Open,SNS-007
TEL-001091,2026-05-12T08:10:31,SITE-007,Section C — Nakuru-Eldoret Extension,306.4,2781.8,27.1,Open,SNS-005
TEL-003556,2026-06-25T06:23:01,SITE-003,Section B — Nairobi-Nakuru Spur,483.7,2538.6,28.6,Closed,SNS-012
TEL-004619,2026-07-14T21:46:29,SITE-001,Section E — Makueni Branch,497.7,2431.6,32.2,Closed,SNS-003
TEL-001072,2026-05-12T01:38:56,SITE-007,Section D — Sinendet Lateral,446.7,3601.2,42.8,Closed,SNS-003
TEL-003181,2026-06-18T11:15:30,Kipevu terminal,Section A — Mombasa-Nairobi Main,387.5,3703.0,31.8,Closed,SNS-009
TEL-003012,2026-06-15T09:00:35,SITE-002,Section E — Makueni Branch,285.0,3425.2,31.8,Partially Open,SNS-013
TEL-003976,2026-07-03T09:45:43,SITE-006,Section A — Mombasa-Nairobi Main,350.7,2365.2,28.7,Closed,SNS-008
TEL-004912,2026-07-19T22:43:10,SITE-005,Section F — Kisumu Terminal Link,551.3,3467.0,22.6,Open,SNS-001
TEL-000653,2026-05-04T05:55:56,SITE-001,Section C — Nakuru-Eldoret Extension,430.1,3133.8,28.5,Partially Open,SNS-013
TEL-003903,2026-07-01T23:22:09,SITE-002,Section A — Mombasa-Nairobi Main,332.4,3231.4,31.0,Open,SNS-010
TEL-003722,2026-06-28T07:54:53,SITE-003,Section B — Nairobi-Nakuru Spur,488.7,3503.9,26.4,Closed,SNS-012
TEL-004366,2026-07-10T16:37:32,sinendet pump station,Section E — Makueni Branch,431.0,3441.4,25.4,Partially Open,SNS-006
TEL-003403,2026-06-22T09:24:04,SITE-002,Section E — Makueni Branch,481.7,3143.0,19.6,Closed,SNS-005
TEL-003297,2026-06-20T10:08:47,SITE-006,Section E — Makueni Branch,326.0,2762.9,31.9,Closed,SNS-007
TEL-000446,2026-04-30T13:34:29,SITE-002,Section A — Mombasa-Nairobi Main,430.0,3470.3,32.9,Partially Open,SNS-013
TEL-002334,2026-06-03T11:44:26,SITE-005,Section E — Makueni Branch,323.1,1854.2,21.0,Open,SNS-013
TEL-002365,2026-06-04T03:10:38,SITE-005,Section A — Mombasa-Nairobi Main,369.3,3887.3,33.8,Partially Open,SNS-005
TEL-003164,2026-06-18T04:35:08,SITE-006,Section D — Sinendet Lateral,492.4,2348.7,34.7,Open,SNS-004
TEL-002547,2026-06-07T10:23:36,SITE-002,Section D — Sinendet Lateral,283.9,3550.2,37.0,Open,SNS-009
TEL-000755,2026-05-06T02:41:50,SITE-003,Section E — Makueni Branch,322.7,2960.0,28.6,Open,SNS-014
TEL-002099,2026-05-30T04:33:45,SITE-006,Section C — Nakuru-Eldoret Extension,328.5,2395.4,40.5,Open,SNS-010
TEL-004328,2026-07-09T20:24:16,SITE-007,Section D — Sinendet Lateral,374.8,3732.1,27.5,Partially Open,SNS-005
TEL-001826,2026-05-25T03:10:01,SITE-001,Section B — Nairobi-Nakuru Spur,435.7,3403.3,30.1,Open,SNS-014
TEL-004330,2026-07-09T22:40:30,SITE-001,Section A — Mombasa-Nairobi Main,433.0,4723.5,32.7,Closed,SNS-004
TEL-003906,2026-07-02T00:38:36,SITE-004,Section D — Sinendet Lateral,256.9,4944.3,30.0,Open,SNS-010
TEL-002882,2026-06-13T03:00:02,SITE-005,Section B — Nairobi-Nakuru Spur,403.5,1952.3,30.8,Partially Open,SNS-014
TEL-000476,2026-05-01T05:26:41,SITE-007,Section F — Kisumu Terminal Link,453.5,3047.0,34.8,Partially Open,SNS-007
TEL-003289,2026-06-20T08:19:48,SITE-003,Section B — Nairobi-Nakuru Spur,363.1,3262.7,30.5,Closed,SNS-004
TEL-001046,2026-05-11T13:07:21,SITE-004,Section F — Kisumu Terminal Link,326.8,1551.4,21.0,Open,SNS-012
TEL-001460,2026-05-18T17:52:08,SITE-003,Section F — Kisumu Terminal Link,359.9,3381.5,31.5,Open,SNS-003
TEL-000908,2026-05-08T22:56:16,SITE-001,Section F — Kisumu Terminal Link,500.3,3409.0,34.7,Partially Open,SNS-014
TEL-001321,2026-05-16T10:24:45,SITE-003,Section B — Nairobi-Nakuru Spur,478.8,2459.8,25.6,Closed,SNS-012
TEL-004727,2026-07-16T13:24:30,SITE-006,Section D — Sinendet Lateral,332.8,3616.4,45.0,Closed,SNS-012
TEL-003189,2026-06-18T14:08:54,SITE-005,Section E — Makueni Branch,406.4,2524.2,21.6,Closed,SNS-007
TEL-004300,2026-07-09T10:41:41,SITE-004,Section C — Nakuru-Eldoret Extension,487.4,2073.2,37.3,Closed,SNS-010
TEL-001545,2026-05-20T05:46:42,SITE-001,Section F — Kisumu Terminal Link,219.0,2950.0,39.6,Partially Open,SNS-002
TEL-000069,2026-04-24T02:32:18,SITE-004,Section D — Sinendet Lateral,346.0,2137.5,25.1,Open,SNS-010
TEL-001202,2026-05-14T13:06:04,SITE-003,Section F — Kisumu Terminal Link,420.1,3839.8,26.0,Closed,SNS-003
TEL-002618,2026-06-08T20:17:32,SITE-003,Section B — Nairobi-Nakuru Spur,356.4,3508.9,33.0,Open,SNS-014
TEL-003059,2026-06-16T13:21:55,SITE-007,Section B — Nairobi-Nakuru Spur,431.5,2685.2,30.1,Open,SNS-010
TEL-001779,2026-05-24T02:29:07,SITE-005,Section B — Nairobi-Nakuru Spur,354.4,3481.1,28.7,Partially Open,SNS-007
TEL-004270,2026-07-09T00:11:43,SITE-003,Section A — Mombasa-Nairobi Main,200.0,3275.1,31.7,Open,SNS-009
TEL-000366,2026-04-29T09:45:53,SITE-007,Section C — Nakuru-Eldoret Extension,302.9,2825.2,17.3,Closed,SNS-005
TEL-002100,2026-05-30T04:34:51,SITE-006,Section E — Makueni Branch,458.6,2773.4,24.2,Open,SNS-014
TEL-002161,2026-05-31T06:01:06,SITE-002,Section C — Nakuru-Eldoret Extension,568.2,3586.9,25.2,Open,SNS-001
TEL-003016,2026-06-15T12:11:28,SITE-002,Section E — Makueni Branch,307.6,3545.8,25.0,Open,SNS-011
TEL-000766,2026-05-06T10:38:11,SITE-001,Section C — Nakuru-Eldoret Extension,350.8,2495.6,26.4,Partially Open,SNS-004
TEL-003166,2026-06-18T04:51:13,SITE-002,Section F — Kisumu Terminal Link,374.6,3120.2,32.9,Closed,SNS-009
TEL-001656,2026-05-22T04:24:36,KSM Terminal,Section C — Nakuru-Eldoret Extension,388.7,3421.4,30.3,Closed,SNS-011
TEL-000495,2026-05-01T16:09:57,SITE-002,Section E — Makueni Branch,446.0,,43.5,Partially Open,SNS-006
TEL-004986,2026-07-21T15:02:34,SITE-001,Section B — Nairobi-Nakuru Spur,348.4,2685.6,31.4,Open,SNS-006
TEL-002747,2026-06-11T01:38:24,SITE-007,Section D — Sinendet Lateral,445.6,3789.7,31.3,Closed,SNS-002
TEL-003870,2026-07-01T08:14:04,SITE-004,Section C — Nakuru-Eldoret Extension,272.1,2285.1,21.9,Open,SNS-014
TEL-002054,2026-05-29T10:40:42,SITE-003,Section C — Nakuru-Eldoret Extension,370.6,5000.0,20.6,Open,SNS-001
TEL-002649,2026-06-09T10:29:04,SITE-004,Section A — Mombasa-Nairobi Main,442.4,3436.4,34.9,Closed,SNS-014
TEL-001920,2026-05-26T23:13:09,SITE-003,Section C — Nakuru-Eldoret Extension,442.9,2708.8,29.1,Open,SNS-002
TEL-003381,2026-06-21T23:02:09,SITE-006,Section E — Makueni Branch,455.4,1384.1,30.6,Partially Open,SNS-011
TEL-004622,2026-07-14T22:46:30,SITE-001,Section C — Nakuru-Eldoret Extension,349.3,3029.7,33.6,Open,SNS-013
TEL-004692,2026-07-15T23:19:15,SITE-004,Section E — Makueni Branch,595.7,2660.2,21.0,Partially Open,SNS-011
TEL-002776,2026-06-11T11:36:39,SITE-001,Section B — Nairobi-Nakuru Spur,361.4,3939.8,27.9,Open,SNS-010
TEL-000482,2026-05-01T09:00:42,SITE-002,Section E — Makueni Branch,307.1,2867.7,33.3,Partially Open,SNS-008
TEL-002047,2026-05-29T08:03:54,SITE-004,Section C — Nakuru-Eldoret Extension,464.2,3695.6,34.4,Closed,SNS-004
TEL-002934,2026-06-14T00:12:38,SITE-004,Section C — Nakuru-Eldoret Extension,423.3,2222.7,31.3,Closed,SNS-006
TEL-000881,2026-05-08T09:58:04,NKR Depot,Section C — Nakuru-Eldoret Extension,337.0,3369.2,27.5,Open,SNS-007
TEL-000292,2026-04-28T04:28:51,SITE-003,Section E — Makueni Branch,580.9,,34.9,Open,SNS-010
TEL-000594,2026-05-03T07:21:06,eldoret terminal,Section F — Kisumu Terminal Link,600.0,3484.8,,Closed,SNS-012
TEL-002293,2026-06-02T15:36:29,SITE-007,Section D — Sinendet Lateral,463.0,3454.9,23.0,Open,SNS-009
TEL-004221,2026-07-08T06:34:11,Eldoret  Terminal,Section B — Nairobi-Nakuru Spur,312.0,3113.5,35.4,Open,SNS-014
TEL-004460,2026-07-12T08:50:53,SITE-002,Section E — Makueni Branch,243.0,1958.6,31.5,Open,SNS-009
TEL-004871,2026-07-19T05:43:18,SITE-005,Section B — Nairobi-Nakuru Spur,372.4,2061.3,28.3,Open,SNS-014
TEL-000539,2026-05-02T10:34:25,SITE-001,Section A — Mombasa-Nairobi Main,393.0,2028.8,27.5,Closed,SNS-001
TEL-001023,2026-05-11T03:39:18,SITE-002,Section B — Nairobi-Nakuru Spur,200.0,3826.1,28.9,Partially Open,SNS-009
TEL-000465,2026-05-01T00:49:02,Nakuru  Depot,Section B — Nairobi-Nakuru Spur,352.2,3972.1,,Partially Open,SNS-001
TEL-000017,2026-04-23T09:30:55,SITE-004,Section B — Nairobi-Nakuru Spur,468.2,2792.1,25.1,Closed,SNS-003
TEL-002850,2026-06-12T14:27:20,eldoret terminal,Section A — Mombasa-Nairobi Main,402.6,2513.9,21.9,Closed,SNS-013
TEL-000115,2026-04-24T21:10:04,SITE-005,Section B — Nairobi-Nakuru Spur,509.8,1898.8,21.8,Partially Open,SNS-014
TEL-004983,2026-07-21T14:29:38,SITE-003,Section B — Nairobi-Nakuru Spur,246.4,3900.5,30.5,Partially Open,SNS-013
TEL-002668,2026-06-09T16:53:41,SITE-002,Section A — Mombasa-Nairobi Main,353.3,2976.5,33.3,Open,SNS-004
TEL-000538,2026-05-02T10:33:51,SITE-007,Section A — Mombasa-Nairobi Main,487.8,3751.1,36.6,Closed,SNS-004
TEL-004945,2026-07-20T16:31:22,SITE-004,Section F — Kisumu Terminal Link,306.2,4480.3,30.0,Closed,SNS-013
TEL-001116,2026-05-12T21:35:21,makueni section,Section B — Nairobi-Nakuru Spur,369.4,3403.9,31.9,Open,SNS-003
TEL-000277,2026-04-27T20:17:17,SITE-006,Section F — Kisumu Terminal Link,438.0,4065.0,23.7,Closed,SNS-011
TEL-003974,2026-07-03T09:35:26,SITE-005,Section E — Makueni Branch,273.7,3771.6,20.9,Open,SNS-006
TEL-001859,2026-05-25T15:45:36,SITE-001,Section F — Kisumu Terminal Link,399.2,2619.8,36.3,Closed,SNS-009
TEL-000649,2026-05-04T04:48:47,SITE-002,Section D — Sinendet Lateral,382.9,3044.3,32.1,Open,SNS-009
TEL-001455,2026-05-18T15:03:10,SITE-006,Section B — Nairobi-Nakuru Spur,422.6,2665.3,29.2,Open,SNS-002
TEL-003839,2026-06-30T18:14:32,SITE-007,Section B — Nairobi-Nakuru Spur,541.0,,27.9,Open,SNS-011
TEL-000944,2026-05-09T18:58:34,SITE-006,Section F — Kisumu Terminal Link,395.0,3022.7,36.6,Partially Open,SNS-009
TEL-003704,2026-06-28T00:15:52,SITE-007,Section D — Sinendet Lateral,518.1,3170.7,34.5,Open,SNS-004
TEL-003994,2026-07-03T22:42:27,SITE-007,Section E — Makueni Branch,412.6,2144.2,39.3,Open,SNS-007
TEL-001805,2026-05-24T16:54:39,SITE-007,Section B — Nairobi-Nakuru Spur,425.2,3108.8,45.0,Partially Open,SNS-010
TEL-004475,2026-07-12T16:06:43,SITE-006,Section D — Sinendet Lateral,257.9,3050.8,21.4,Open,SNS-009
TEL-003603,2026-06-26T03:52:43,SITE-005,Section F — Kisumu Terminal Link,353.7,2369.9,30.0,Open,SNS-007
TEL-003873,2026-07-01T10:01:48,SITE-002,Section D — Sinendet Lateral,375.2,3074.9,23.7,Open,SNS-007
TEL-003435,2026-06-23T00:37:14,SITE-006,Section A — Mombasa-Nairobi Main,394.2,3028.8,36.4,Open,SNS-008
TEL-002528,2026-06-07T04:27:45,SITE-005,Section A — Mombasa-Nairobi Main,429.1,3416.9,34.0,Open,SNS-014
TEL-004958,2026-07-21T00:44:57,SITE-007,Section A — Mombasa-Nairobi Main,253.8,3544.1,,Closed,SNS-008
TEL-002118,2026-05-30T12:54:02,SITE-007,Section F — Kisumu Terminal Link,387.3,3543.5,41.1,Open,SNS-004
TEL-000328,2026-04-28T20:12:46,SITE-007,Section E — Makueni Branch,485.7,2481.9,30.1,Open,SNS-012
TEL-003506,2026-06-24T10:35:04,SITE-003,Section B — Nairobi-Nakuru Spur,320.3,1311.5,37.4,Closed,SNS-012
TEL-000655,2026-05-04T06:42:28,SITE-002,Section E — Makueni Branch,422.8,2685.6,20.9,Open,SNS-013
TEL-004446,2026-07-12T04:20:58,SITE-004,Section D — Sinendet Lateral,423.7,3475.9,27.6,Partially Open,SNS-005
TEL-003323,2026-06-21T01:56:49,SITE-007,Section C — Nakuru-Eldoret Extension,371.2,1409.7,23.6,Closed,SNS-012
TEL-004172,2026-07-07T09:07:14,SITE-003,Section D — Sinendet Lateral,364.8,3011.8,29.4,Open,SNS-001
TEL-001212,2026-05-14T16:14:32,SITE-004,Section F — Kisumu Terminal Link,409.0,3187.1,42.0,Open,SNS-001
TEL-000138,2026-04-25T06:12:58,SITE-006,Section D — Sinendet Lateral,473.4,1951.7,33.3,Open,SNS-007
TEL-003558,2026-06-25T07:42:42,SITE-005,Section B — Nairobi-Nakuru Spur,479.2,3334.8,29.2,Open,SNS-008
TEL-000015,2026-04-23T08:53:18,SITE-007,Section A — Mombasa-Nairobi Main,438.5,2242.5,26.4,Open,SNS-003
TEL-000063,2026-04-24T01:06:17,SITE-007,Section C — Nakuru-Eldoret Extension,308.0,4088.6,26.7,Open,SNS-014
TEL-000580,2026-05-03T03:55:30,SITE-001,Section C — Nakuru-Eldoret Extension,330.7,3198.3,35.1,Closed,SNS-003
TEL-004199,2026-07-07T20:05:21,SITE-001,Section F — Kisumu Terminal Link,390.1,3452.2,35.6,Open,SNS-006
TEL-000812,2026-05-07T06:54:13,SITE-001,Section C — Nakuru-Eldoret Extension,533.0,3885.5,32.7,Closed,SNS-002
TEL-002972,2026-06-14T17:00:42,SINENDET,Section A — Mombasa-Nairobi Main,408.1,3228.6,29.4,Closed,SNS-002
TEL-001573,2026-05-20T17:24:19,SITE-006,Section E — Makueni Branch,424.8,2773.1,28.1,Partially Open,SNS-014
TEL-001335,2026-05-16T18:04:08,SITE-001,Section F — Kisumu Terminal Link,436.3,3277.7,25.8,Open,SNS-011
TEL-001541,2026-05-20T04:28:06,SITE-002,Section A — Mombasa-Nairobi Main,,2544.6,26.8,Open,SNS-003
TEL-002861,2026-06-12T20:09:39,SITE-006,Section B — Nairobi-Nakuru Spur,436.5,3937.6,20.4,Open,SNS-004
TEL-000424,2026-04-30T05:16:37,SITE-006,Section D — Sinendet Lateral,455.9,3199.6,17.5,Closed,SNS-014
TEL-000970,2026-05-10T05:32:33,SITE-007,Section F — Kisumu Terminal Link,370.8,1000.0,35.5,Partially Open,SNS-002
TEL-001539,2026-05-20T03:52:25,SITE-005,Section E — Makueni Branch,429.6,2963.7,31.6,Closed,SNS-010
TEL-004793,2026-07-17T15:58:30,SITE-004,Section B — Nairobi-Nakuru Spur,850,3064.8,22.6,Open,SNS-009
TEL-000175,2026-04-26T01:25:22,NAIROBI,Section C — Nakuru-Eldoret Extension,305.2,2422.1,25.9,Partially Open,SNS-011
TEL-002463,2026-06-06T00:08:27,SITE-007,Section D — Sinendet Lateral,455.6,2724.8,36.7,Partially Open,SNS-013
TEL-002409,2026-06-04T22:11:29,SITE-002,Section F — Kisumu Terminal Link,356.2,3211.6,34.8,Partially Open,SNS-012
TEL-001291,2026-05-15T22:00:42,SITE-007,Section A — Mombasa-Nairobi Main,415.1,2387.1,38.1,Open,SNS-007
TEL-000169,2026-04-25T21:40:33,SITE-007,Section A — Mombasa-Nairobi Main,231.3,2802.5,22.3,Open,SNS-006
TEL-003594,2026-06-25T23:06:21,Mombasa term,Section D — Sinendet Lateral,349.9,1386.8,25.7,Open,SNS-013
TEL-000800,2026-05-07T02:40:27,SITE-004,Section B — Nairobi-Nakuru Spur,403.0,2861.9,37.0,Closed,SNS-001
TEL-002467,2026-06-06T02:13:59,SITE-004,Section F — Kisumu Terminal Link,481.7,3337.3,,Closed,SNS-011
TEL-003683,2026-06-27T16:25:37,NAKURU,Section B — Nairobi-Nakuru Spur,357.0,3525.4,32.3,Open,SNS-001
TEL-000641,2026-05-04T01:58:50,MSA Terminal,Section D — Sinendet Lateral,426.0,3605.9,38.6,Open,SNS-006
TEL-003042,2026-06-16T03:55:12,SITE-001,Section A — Mombasa-Nairobi Main,520.2,4135.3,19.3,Partially Open,SNS-011
TEL-003290,2026-06-20T08:30:01,makueni pipeline,Section C — Nakuru-Eldoret Extension,417.9,1000.0,36.3,Open,SNS-012
TEL-004668,2026-07-15T15:26:50,SITE-006,Section A — Mombasa-Nairobi Main,478.1,1747.5,33.9,Partially Open,SNS-014
TEL-004578,2026-07-14T08:13:39,SITE-003,Section D — Sinendet Lateral,382.8,4500.7,35.5,Open,SNS-009
TEL-000995,2026-05-10T17:19:09,SITE-007,Section D — Sinendet Lateral,254.7,1896.2,28.4,Closed,SNS-012
TEL-004749,2026-07-16T22:59:48,SITE-005,Section D — Sinendet Lateral,464.9,3322.3,35.7,Open,SNS-008
TEL-004099,2026-07-05T21:38:52,SITE-007,Section D — Sinendet Lateral,324.2,3362.6,31.0,Closed,SNS-012
TEL-004848,2026-07-18T16:22:37,SITE-004,Section D — Sinendet Lateral,463.2,2472.3,27.5,Open,SNS-007
TEL-000551,2026-05-02T17:11:57,SITE-001,Section A — Mombasa-Nairobi Main,344.2,2985.1,26.2,Partially Open,SNS-010
TEL-002674,2026-06-09T20:22:08,SITE-003,Section F — Kisumu Terminal Link,457.7,3574.8,17.5,Closed,SNS-010
TEL-004904,2026-07-19T19:08:10,Kisumu  Terminal,Section F — Kisumu Terminal Link,381.0,2853.0,28.7,Open,SNS-001
TEL-003991,2026-07-03T21:44:54,SITE-003,Section E — Makueni Branch,406.4,2283.5,24.4,Closed,SNS-008
TEL-001728,2026-05-23T04:19:51,SITE-003,Section F — Kisumu Terminal Link,480.3,2651.9,38.3,Partially Open,SNS-004
TEL-004528,2026-07-13T14:14:47,SITE-002,Section B — Nairobi-Nakuru Spur,375.0,3780.1,33.2,Open,SNS-002
TEL-000062,2026-04-24T01:01:39,SITE-004,Section C — Nakuru-Eldoret Extension,307.0,4285.7,33.7,Open,SNS-012
TEL-000219,2026-04-26T18:55:05,SITE-007,Section A — Mombasa-Nairobi Main,534.9,4505.3,24.2,Open,SNS-002
TEL-001020,2026-05-11T01:56:30,SITE-001,Section E — Makueni Branch,389.5,3351.6,27.1,Open,SNS-006
TEL-002104,2026-05-30T05:02:28,SITE-006,Section B — Nairobi-Nakuru Spur,455.6,1770.0,30.5,Partially Open,SNS-014
TEL-004635,2026-07-15T00:45:07,SITE-003,Section F — Kisumu Terminal Link,316.9,3062.4,26.5,Closed,SNS-003
TEL-001593,2026-05-21T02:37:39,SITE-002,Section F — Kisumu Terminal Link,304.6,3253.9,19.9,Open,SNS-008
TEL-002727,2026-06-10T21:44:46,SITE-006,Section C — Nakuru-Eldoret Extension,600.0,2992.0,43.8,Open,SNS-005
TEL-000714,2026-05-05T07:11:47,SITE-006,Section C — Nakuru-Eldoret Extension,410.6,3866.7,34.0,Open,SNS-003
TEL-003672,2026-06-27T12:58:17,SITE-007,Section B — Nairobi-Nakuru Spur,513.6,,28.7,Closed,SNS-009
TEL-001266,2026-05-15T14:09:51,SITE-006,Section C — Nakuru-Eldoret Extension,309.5,3340.2,35.9,Closed,SNS-009
TEL-001555,2026-05-20T08:47:19,SITE-002,Section E — Makueni Branch,370.1,3088.8,25.8,Open,SNS-010
TEL-004569,2026-07-14T06:31:39,MOMBASA,Section C — Nakuru-Eldoret Extension,500.4,2994.5,31.3,Open,SNS-009
TEL-004395,2026-07-11T03:44:23,SITE-005,Section A — Mombasa-Nairobi Main,365.0,2334.7,27.5,Open,SNS-010
TEL-002770,2026-06-11T09:38:21,SITE-002,Section D — Sinendet Lateral,342.1,3806.5,30.7,Partially Open,SNS-001
TEL-003770,2026-06-29T07:27:44,sinendet pump station,Section F — Kisumu Terminal Link,337.7,2138.7,26.6,Closed,SNS-013
TEL-001231,2026-05-14T21:48:39,SITE-006,Section F — Kisumu Terminal Link,363.8,1723.4,31.0,Open,SNS-002
TEL-004457,2026-07-12T07:35:00,SITE-001,Section A — Mombasa-Nairobi Main,437.0,3717.2,29.5,Open,SNS-002
TEL-000720,2026-05-05T10:37:37,SITE-003,Section C — Nakuru-Eldoret Extension,528.1,3487.4,25.9,Open,SNS-006
TEL-004772,2026-07-17T06:22:36,SITE-003,Section D — Sinendet Lateral,425.6,2465.4,36.2,Closed,SNS-001
TEL-002363,2026-06-04T01:16:15,SITE-005,Section D — Sinendet Lateral,349.7,2677.8,31.5,Closed,SNS-004
TEL-003060,2026-06-16T13:38:28,SITE-006,Section B — Nairobi-Nakuru Spur,454.7,3595.5,29.7,Closed,SNS-005
TEL-001688,2026-05-22T16:33:49,SITE-006,Section D — Sinendet Lateral,471.0,2741.7,33.6,Open,SNS-011
TEL-002622,2026-06-08T21:47:49,SITE-006,Section D — Sinendet Lateral,567.3,2909.0,17.4,Closed,SNS-006
TEL-002595,2026-06-08T10:32:23,SITE-006,Section D — Sinendet Lateral,275.6,2974.8,31.5,Open,SNS-013
TEL-002311,2026-06-02T22:21:46,SITE-002,Section B — Nairobi-Nakuru Spur,398.4,4193.4,30.2,Open,SNS-012
TEL-004915,2026-07-20T01:12:01,NAIROBI,Section E — Makueni Branch,553.5,3114.2,39.4,Open,SNS-010
