reading_id,timestamp,site,pipeline_section,pressure_psi,flow_rate_bph,temperature_celsius,valve_status,sensor_id
TEL-002231,2026-06-02T08:56:01,SITE-006,Section F — Kisumu Terminal Link,429.5,2421.6,22.5,Open,SNS-009
TEL-000268,2026-04-27T17:49:26,SITE-004,Section B — Nairobi-Nakuru Spur,358.4,2684.8,26.5,Partially Open,SNS-010
TEL-004448,2026-07-12T00:05:19,SITE-004,Section D — Sinendet Lateral,287.4,3341.4,35.8,Closed,SNS-008
TEL-001557,2026-05-21T11:48:15,SITE-003,Section A — Mombasa-Nairobi Main,600.0,2354.9,37.9,Partially Open,SNS-002
TEL-001109,2026-05-12T20:55:18,SITE-005,Section D — Sinendet Lateral,346.5,2119.9,32.1,Partially Open,SNS-002
TEL-004583,2026-07-14T10:41:08,SITE-005,Section B — Nairobi-Nakuru Spur,305.2,2689.5,29.0,Open,SNS-010
TEL-002273,2026-06-03T04:05:37,SITE-004,Section C — Nakuru-Eldoret Extension,479.6,2971.9,34.4,Open,SNS-012
TEL-003498,2026-06-24T13:36:07,SITE-005,Section A — Mombasa-Nairobi Main,344.0,2691.7,34.4,Open,SNS-004
TEL-000401,2026-04-30T00:10:24,SITE-005,Section B — Nairobi-Nakuru Spur,320.9,3226.2,29.3,Partially Open,SNS-010
TEL-003213,2026-06-18T20:44:46,SITE-006,Section C — Nakuru-Eldoret Extension,519.0,3575.9,33.0,Closed,SNS-004
TEL-000663,2026-05-04T22:02:20,KISUMU,Section E — Makueni Branch,426.5,,36.9,Open,SNS-003
TEL-000527,2026-05-02T09:38:59,SITE-002,Section F — Kisumu Terminal Link,412.4,4782.2,36.4,Open,SNS-003
TEL-003454,2026-06-23T17:46:50,SITE-001,Section B — Nairobi-Nakuru Spur,456.2,3591.6,33.9,Open,SNS-010
TEL-000299,2026-04-28T10:36:45,SITE-003,Section E — Makueni Branch,422.6,3563.9,26.6,Partially Open,SNS-001
TEL-003985,2026-07-03T05:23:18,SITE-001,Section B — Nairobi-Nakuru Spur,396.3,4145.2,25.6,Closed,SNS-006
TEL-001148,2026-05-13T19:45:51,SITE-004,Section F — Kisumu Terminal Link,498.2,3039.5,31.0,Closed,SNS-009
TEL-001965,2026-05-28T04:44:19,SITE-006,Section B — Nairobi-Nakuru Spur,392.7,3572.3,36.1,Closed,SNS-009
TEL-003312,2026-06-20T23:43:19,Nairobi term,Section D — Sinendet Lateral,320.8,4227.2,29.2,Open,SNS-010
TEL-003428,2026-06-23T03:42:53,SITE-005,Section E — Makueni Branch,403.1,3516.6,32.6,Open,SNS-002
TEL-001139,2026-05-13T13:59:08,Kisumu term,Section B — Nairobi-Nakuru Spur,302.5,3283.5,30.5,Open,SNS-007
TEL-002221,2026-06-02T06:06:31,SITE-005,Section B — Nairobi-Nakuru Spur,435.2,3067.2,25.1,Open,SNS-014
TEL-002570,2026-06-08T05:30:36,SITE-005,Section F — Kisumu Terminal Link,482.4,3085.5,19.8,Closed,SNS-008
TEL-004925,2026-07-20T09:18:05,SITE-001,Section E — Makueni Branch,385.5,2372.4,28.6,Partially Open,SNS-014
TEL-004441,2026-07-11T20:02:38,MSA Terminal,Section F — Kisumu Terminal Link,441.7,2009.0,33.8,Open,SNS-007
TEL-000630,2026-05-04T09:47:46,SITE-003,Section E — Makueni Branch,453.4,2889.9,22.4,Open,SNS-013
TEL-000979,2026-05-10T15:48:09,SITE-004,Section E — Makueni Branch,448.3,2421.1,23.9,Partially Open,SNS-010
TEL-004223,2026-07-07T16:04:14,sinendet pump,Section E — Makueni Branch,341.1,3057.7,26.3,Closed,SNS-001
TEL-001361,2026-05-17T14:20:27,SITE-002,Section C — Nakuru-Eldoret Extension,417.9,2535.0,28.0,Open,SNS-012
TEL-000656,2026-05-04T21:08:14,SITE-006,Section E — Makueni Branch,455.8,2626.9,45.0,Open,SNS-003
TEL-003387,2026-06-22T10:28:23,SITE-006,Section B — Nairobi-Nakuru Spur,427.3,1884.8,20.6,Open,SNS-008
TEL-003504,2026-06-24T14:46:49,SITE-007,Section A — Mombasa-Nairobi Main,400.7,1813.6,41.1,Closed,SNS-010
TEL-000397,2026-04-29T23:21:32,MSA Terminal,Section F — Kisumu Terminal Link,366.8,,27.8,Open,SNS-010
TEL-003179,2026-06-18T08:41:23,SITE-002,Section F — Kisumu Terminal Link,394.4,4110.1,42.4,Open,SNS-010
TEL-000550,2026-05-02T19:55:15,SITE-003,Section C — Nakuru-Eldoret Extension,252.4,2100.0,32.8,Open,SNS-004
TEL-004365,2026-07-10T09:56:54,SITE-005,Section B — Nairobi-Nakuru Spur,367.2,2317.2,26.9,Closed,SNS-006
TEL-001304,2026-05-16T11:01:32,sinendet pump station,Section E — Makueni Branch,414.9,2544.3,31.5,Open,SNS-012
TEL-003112,2026-06-17T05:26:56,SITE-001,Section B — Nairobi-Nakuru Spur,317.9,2232.0,27.9,Open,SNS-008
TEL-002548,2026-06-07T18:42:25,SITE-004,Section A — Mombasa-Nairobi Main,430.8,4399.5,32.3,Closed,SNS-003
TEL-001092,2026-05-12T13:24:21,SITE-004,Section A — Mombasa-Nairobi Main,463.8,3902.5,29.3,Open,SNS-011
TEL-003155,2026-06-18T01:26:41,Sinendet PS,Section D — Sinendet Lateral,441.6,1765.9,15.0,Open,SNS-002
TEL-000559,2026-05-03T01:13:06,SITE-002,Section E — Makueni Branch,470.5,3580.4,38.6,Open,SNS-006
TEL-002300,2026-06-03T13:27:47,SITE-001,Section F — Kisumu Terminal Link,507.8,2686.8,34.9,Partially Open,SNS-010
TEL-001785,2026-05-25T01:37:39,SITE-007,Section A — Mombasa-Nairobi Main,563.9,2587.8,30.1,Open,SNS-010
TEL-003315,2026-06-21T01:13:15,SITE-003,Section F — Kisumu Terminal Link,433.3,1807.0,30.0,Closed,SNS-007
TEL-000890,2026-05-08T18:35:50,SITE-003,Section E — Makueni Branch,353.8,2984.7,21.3,Closed,SNS-007
TEL-001481,2026-05-20T02:54:31,SITE-001,Section D — Sinendet Lateral,310.4,2670.9,23.8,Open,SNS-008
TEL-001232,2026-05-15T07:25:44,SITE-002,Section A — Mombasa-Nairobi Main,418.5,3772.8,29.4,Closed,SNS-001
TEL-001540,2026-05-21T06:40:50,SITE-007,Section F — Kisumu Terminal Link,301.9,2183.5,18.5,Closed,SNS-012
TEL-004834,2026-07-18T18:26:21,SITE-004,Section B — Nairobi-Nakuru Spur,450.0,4307.3,31.5,Closed,SNS-007
TEL-002664,2026-06-09T23:15:40,SITE-002,Section D — Sinendet Lateral,474.5,3729.5,33.8,Open,SNS-005
TEL-003614,2026-06-26T15:27:32,SITE-001,Section C — Nakuru-Eldoret Extension,332.7,2729.1,39.2,Partially Open,SNS-009
TEL-001760,2026-05-24T17:58:19,SITE-003,Section E — Makueni Branch,415.6,2675.4,29.1,Open,SNS-010
TEL-004323,2026-07-09T14:36:23,SITE-005,Section E — Makueni Branch,330.3,3881.3,31.8,Open,SNS-013
TEL-002470,2026-06-06T09:29:40,SITE-002,Section D — Sinendet Lateral,474.1,3572.8,18.8,Closed,SNS-009
TEL-004208,2026-07-07T08:20:52,SITE-006,Section C — Nakuru-Eldoret Extension,443.0,2943.6,28.3,Open,SNS-006
TEL-004521,2026-07-13T11:42:49,SITE-001,Section F — Kisumu Terminal Link,465.7,2679.3,27.5,Closed,SNS-002
TEL-003514,2026-06-24T17:25:40,SITE-006,Section B — Nairobi-Nakuru Spur,379.8,2802.0,24.2,Open,SNS-008
TEL-000351,2026-04-29T05:49:49,SITE-004,Section C — Nakuru-Eldoret Extension,200.0,1014.6,30.4,Open,SNS-006
TEL-003596,2026-06-26T05:00:41,SITE-001,Section F — Kisumu Terminal Link,550.3,3514.5,28.5,Partially Open,SNS-014
TEL-001832,2026-05-25T16:22:12,NAIROBI,Section A — Mombasa-Nairobi Main,468.9,4284.8,25.5,Open,SNS-004
TEL-001572,2026-05-21T16:32:26,SITE-004,Section F — Kisumu Terminal Link,335.2,2222.8,30.5,Open,SNS-006
TEL-002780,2026-06-12T00:18:59,SITE-004,Section E — Makueni Branch,363.7,2496.8,25.8,Open,SNS-009
TEL-004451,2026-07-12T01:41:24,SITE-001,Section A — Mombasa-Nairobi Main,287.8,3713.1,20.5,Closed,SNS-005
TEL-000816,2026-05-07T15:31:33,SITE-004,Section C — Nakuru-Eldoret Extension,398.9,1648.0,29.5,Closed,SNS-001
TEL-002497,2026-06-06T21:18:12,Kisumu term,Section A — Mombasa-Nairobi Main,443.1,2592.6,35.8,Open,SNS-004
TEL-001639,2026-05-22T17:42:41,SITE-006,Section D — Sinendet Lateral,379.5,4171.4,23.1,Open,SNS-008
TEL-004213,2026-07-07T11:06:32,SITE-005,Section F — Kisumu Terminal Link,493.9,3379.4,28.6,Partially Open,SNS-009
TEL-000062,2026-04-24T04:55:03,SITE-003,Section B — Nairobi-Nakuru Spur,483.5,2297.4,25.3,Open,SNS-006
TEL-003923,2026-07-02T04:59:12,SITE-001,Section B — Nairobi-Nakuru Spur,422.8,2339.1,29.7,Closed,SNS-001
TEL-000523,2026-05-02T07:40:17,SITE-003,Section B — Nairobi-Nakuru Spur,463.0,3856.9,38.1,Closed,SNS-014
TEL-004075,2026-07-04T20:02:08,SITE-006,Section D — Sinendet Lateral,337.0,3149.9,43.1,Open,SNS-001
TEL-000848,2026-05-08T01:01:55,SITE-005,Section E — Makueni Branch,480.8,2303.0,31.9,Open,SNS-002
TEL-002397,2026-06-05T03:54:09,SITE-002,Section C — Nakuru-Eldoret Extension,323.0,2960.5,28.5,Closed,SNS-012
TEL-000609,2026-05-03T23:53:13,SITE-004,Section F — Kisumu Terminal Link,294.6,3986.4,19.3,Open,SNS-014
TEL-002217,2026-06-02T03:58:11,SITE-007,Section B — Nairobi-Nakuru Spur,438.0,2593.6,24.7,Partially Open,SNS-002
TEL-004123,2026-07-05T12:05:15,SITE-006,Section B — Nairobi-Nakuru Spur,439.8,4154.8,35.6,Open,SNS-014
TEL-000477,2026-05-01T12:51:02,SITE-006,Section F — Kisumu Terminal Link,425.7,2434.1,34.6,Open,SNS-004
TEL-003592,2026-06-26T03:54:34,SITE-003,Section C — Nakuru-Eldoret Extension,494.5,3455.9,25.6,Partially Open,SNS-007
TEL-000782,2026-05-07T02:58:04,SITE-003,Section F — Kisumu Terminal Link,420.2,1708.4,29.7,Closed,SNS-002
TEL-000087,2026-04-24T13:13:12,SITE-005,Section F — Kisumu Terminal Link,287.4,3704.0,28.3,Partially Open,SNS-002
TEL-002522,2026-06-07T07:55:23,SITE-003,Section D — Sinendet Lateral,311.7,3356.9,28.0,Open,SNS-008
TEL-003066,2026-06-16T12:38:27,SITE-001,Section D — Sinendet Lateral,314.4,1886.7,18.7,Closed,SNS-008
TEL-001202,2026-05-14T16:42:34,Kibwezi,Section E — Makueni Branch,428.6,2580.3,28.3,Closed,SNS-010
TEL-001794,2026-05-25T04:18:12,SITE-002,Section E — Makueni Branch,423.3,2938.0,28.3,Partially Open,SNS-012
TEL-003007,2026-06-15T14:21:18,MAKUENI,Section A — Mombasa-Nairobi Main,383.6,3269.3,27.8,Open,SNS-001
TEL-001097,2026-05-12T14:50:05,SITE-001,Section F — Kisumu Terminal Link,511.9,3607.8,28.5,Open,SNS-005
TEL-002974,2026-06-15T01:43:44,SITE-002,Section F — Kisumu Terminal Link,496.8,3692.8,26.9,Closed,SNS-005
TEL-000689,2026-05-05T05:36:43,SITE-005,Section A — Mombasa-Nairobi Main,302.4,1713.1,29.5,Partially Open,SNS-007
TEL-001118,2026-05-13T00:46:57,SITE-003,Section C — Nakuru-Eldoret Extension,441.0,2538.8,27.3,Partially Open,SNS-008
TEL-004726,2026-07-16T21:42:59,SITE-004,Section B — Nairobi-Nakuru Spur,370.6,2312.7,33.4,Closed,SNS-005
TEL-001245,2026-05-15T10:04:13,SITE-005,Section E — Makueni Branch,338.8,3848.4,26.4,Closed,SNS-014
TEL-003330,2026-06-21T08:32:01,Nakuru dep,Section B — Nairobi-Nakuru Spur,327.8,2348.1,19.6,Open,SNS-005
TEL-004133,2026-07-05T16:39:38,SITE-004,Section A — Mombasa-Nairobi Main,418.6,3051.2,37.6,Closed,SNS-001
TEL-004101,2026-07-05T06:50:18,SITE-001,Section E — Makueni Branch,298.7,1761.7,39.6,Open,SNS-006
TEL-004717,2026-07-16T17:52:19,SITE-001,Section A — Mombasa-Nairobi Main,548.6,2824.4,24.6,Open,SNS-007
TEL-002998,2026-06-15T09:16:05,Kipevu terminal,Section C — Nakuru-Eldoret Extension,513.6,3018.8,34.2,Closed,SNS-011
TEL-003570,2026-06-25T14:32:13,SITE-006,Section D — Sinendet Lateral,474.8,3774.5,29.7,Partially Open,SNS-001
TEL-000061,2026-04-24T04:09:34,SITE-003,Section C — Nakuru-Eldoret Extension,495.8,2935.7,27.2,Partially Open,SNS-013
TEL-001969,2026-05-28T08:42:49,Nakuru  Depot,Section E — Makueni Branch,486.1,3195.7,30.4,Open,SNS-005
TEL-003979,2026-07-03T02:15:09,SITE-001,Section C — Nakuru-Eldoret Extension,379.2,3481.5,40.1,Open,SNS-008
TEL-001740,2026-05-24T07:27:55,SITE-001,Section D — Sinendet Lateral,327.4,4147.5,27.6,Open,SNS-001
TEL-000730,2026-05-06T00:52:46,SITE-001,Section A — Mombasa-Nairobi Main,364.2,3815.7,39.2,Partially Open,SNS-009
TEL-002839,2026-06-13T00:01:16,SITE-003,Section B — Nairobi-Nakuru Spur,349.0,3328.6,18.2,Open,SNS-005
TEL-004734,2026-07-17T02:54:16,SITE-007,Section C — Nakuru-Eldoret Extension,472.9,2621.3,36.1,Partially Open,SNS-003
TEL-000589,2026-05-03T15:13:20,Eldoret term,Section C — Nakuru-Eldoret Extension,307.8,2618.8,25.5,Partially Open,SNS-012
TEL-004825,2026-07-18T15:48:09,SITE-007,Section C — Nakuru-Eldoret Extension,303.2,2383.4,34.5,Partially Open,SNS-010
TEL-004907,2026-07-20T02:49:56,SITE-002,Section D — Sinendet Lateral,367.2,4638.5,37.2,Partially Open,SNS-001
TEL-002344,2026-06-04T06:50:23,SITE-006,Section D — Sinendet Lateral,558.1,1421.7,27.8,Open,SNS-011
TEL-002922,2026-06-14T09:22:40,SITE-007,Section B — Nairobi-Nakuru Spur,381.3,2807.8,28.0,Open,SNS-014
TEL-003962,2026-07-02T20:28:52,Kibwezi,Section E — Makueni Branch,214.4,1352.1,32.0,Open,SNS-014
TEL-000217,2026-04-26T22:25:05,SITE-005,Section A — Mombasa-Nairobi Main,324.9,3187.9,35.6,Open,SNS-003
TEL-003871,2026-07-01T07:35:56,SITE-001,Section A — Mombasa-Nairobi Main,239.7,1285.8,34.7,Closed,SNS-007
TEL-002739,2026-06-11T10:13:17,SITE-005,Section E — Makueni Branch,504.9,2243.2,38.7,Open,SNS-014
TEL-000245,2026-04-27T06:34:04,SITE-006,Section B — Nairobi-Nakuru Spur,378.6,3198.7,18.6,Partially Open,SNS-009
TEL-001971,2026-05-28T09:08:58,SITE-001,Section A — Mombasa-Nairobi Main,304.7,2561.1,34.6,Open,SNS-013
TEL-004675,2026-07-16T01:46:11,SITE-006,Section A — Mombasa-Nairobi Main,342.3,3877.3,28.1,Open,SNS-001
TEL-000065,2026-04-24T07:16:53,SITE-005,Section D — Sinendet Lateral,414.6,2848.9,33.1,Open,SNS-005
TEL-001702,2026-05-23T17:23:45,SITE-007,Section A — Mombasa-Nairobi Main,302.7,3316.4,20.5,Closed,SNS-012
TEL-002510,2026-06-07T00:59:48,SITE-006,Section B — Nairobi-Nakuru Spur,576.1,3792.2,31.7,Open,SNS-013
TEL-001044,2026-05-11T18:01:10,SITE-003,Section B — Nairobi-Nakuru Spur,335.7,2504.4,18.4,Open,SNS-006
TEL-001003,2026-05-11T00:02:33,SITE-007,Section B — Nairobi-Nakuru Spur,361.8,2639.6,30.9,Open,SNS-009
TEL-002762,2026-06-11T16:28:50,SITE-004,Section C — Nakuru-Eldoret Extension,422.5,2344.4,16.9,Closed,SNS-009
TEL-001104,2026-05-12T19:23:17,SITE-001,Section F — Kisumu Terminal Link,346.7,1800.3,30.9,Open,SNS-012
TEL-001865,2026-05-26T04:25:32,SITE-005,Section D — Sinendet Lateral,284.8,1140.4,31.8,Open,SNS-006
TEL-004949,2026-07-20T21:51:49,SITE-005,Section E — Makueni Branch,391.1,3302.9,31.2,Open,SNS-005
TEL-000728,2026-05-06T00:02:24,SITE-002,Section C — Nakuru-Eldoret Extension,523.6,2099.2,36.4,Closed,SNS-004
TEL-002766,2026-06-11T17:05:05,SITE-004,Section C — Nakuru-Eldoret Extension,600.0,1999.5,29.8,Closed,SNS-007
TEL-003447,2026-06-23T14:20:48,SITE-002,Section C — Nakuru-Eldoret Extension,483.8,3317.8,29.2,Open,SNS-009
TEL-004002,2026-07-03T13:19:08,SITE-002,Section A — Mombasa-Nairobi Main,334.3,1813.5,18.5,Closed,SNS-004
TEL-003516,2026-06-24T17:58:02,SITE-005,Section D — Sinendet Lateral,410.6,3146.9,32.5,Open,SNS-008
TEL-001811,2026-05-25T09:00:52,SITE-007,Section A — Mombasa-Nairobi Main,387.3,1470.9,33.0,Open,SNS-001
TEL-001725,2026-05-24T03:10:54,SITE-006,Section A — Mombasa-Nairobi Main,364.1,2824.4,39.9,Open,SNS-009
TEL-003800,2026-06-30T01:14:30,SITE-004,Section E — Makueni Branch,303.5,2650.8,37.6,Open,SNS-012
TEL-001133,2026-05-13T09:40:28,SITE-005,Section B — Nairobi-Nakuru Spur,543.7,3549.9,34.3,Closed,SNS-005
TEL-001657,2026-05-22T23:20:51,Makueni PS,Section C — Nakuru-Eldoret Extension,434.5,3242.2,32.1,Closed,SNS-010
TEL-001542,2026-05-21T07:36:12,SITE-006,Section A — Mombasa-Nairobi Main,393.6,5000.0,25.1,Open,SNS-003
TEL-002619,2026-06-09T04:40:44,SITE-006,Section B — Nairobi-Nakuru Spur,435.9,3273.9,30.9,Open,SNS-001
TEL-002371,2026-06-04T19:02:00,SITE-001,Section E — Makueni Branch,403.6,2581.9,39.5,Closed,SNS-012
TEL-004678,2026-07-16T02:52:49,SITE-002,Section D — Sinendet Lateral,364.3,2718.7,35.2,Open,SNS-005
TEL-002314,2026-06-03T19:40:05,SITE-001,Section D — Sinendet Lateral,313.0,4071.2,39.4,Partially Open,SNS-012
TEL-000182,2026-04-26T08:13:07,SITE-005,Section E — Makueni Branch,437.0,1000.0,43.5,Open,SNS-010
TEL-002349,2026-06-04T07:46:00,SITE-002,Section D — Sinendet Lateral,445.7,2333.5,41.9,Open,SNS-011
TEL-002986,2026-06-15T05:21:26,SITE-002,Section E — Makueni Branch,530.6,4458.0,37.6,Open,SNS-002
TEL-002138,2026-05-31T07:58:10,SITE-005,Section E — Makueni Branch,446.0,3713.8,36.8,Open,SNS-013
TEL-002493,2026-06-06T19:58:08,SITE-002,Section E — Makueni Branch,529.3,2769.2,30.4,Open,SNS-005
TEL-004450,2026-07-12T01:22:41,SITE-004,Section C — Nakuru-Eldoret Extension,243.3,2464.7,37.0,Closed,SNS-013
TEL-002181,2026-06-01T06:53:40,SITE-007,Section F — Kisumu Terminal Link,405.9,,22.1,Open,SNS-006
TEL-004550,2026-07-14T02:08:27,SITE-001,Section D — Sinendet Lateral,336.3,2958.7,26.5,Closed,SNS-007
TEL-004171,2026-07-06T13:16:44,SITE-002,Section F — Kisumu Terminal Link,423.4,2722.5,26.4,Partially Open,SNS-009
TEL-001747,2026-05-24T13:01:55,SITE-003,Section D — Sinendet Lateral,509.7,3602.2,27.6,Closed,SNS-004
TEL-003605,2026-06-26T12:41:38,SITE-001,Section D — Sinendet Lateral,357.3,2385.7,32.3,Open,SNS-012
TEL-000669,2026-05-05T00:41:59,SITE-007,Section A — Mombasa-Nairobi Main,446.5,2496.4,39.1,Open,SNS-004
TEL-000117,2026-04-25T05:23:11,SITE-004,Section E — Makueni Branch,351.5,2730.9,28.5,Closed,SNS-012
TEL-000711,2026-05-05T17:58:31,SITE-001,Section E — Makueni Branch,454.6,2510.5,29.7,Closed,SNS-013
TEL-002374,2026-06-04T20:05:38,SITE-002,Section A — Mombasa-Nairobi Main,534.6,3667.2,22.8,Closed,SNS-007
TEL-000111,2026-04-25T03:03:58,SITE-003,Section A — Mombasa-Nairobi Main,440.9,1948.3,22.2,Open,SNS-010
TEL-001510,2026-05-20T17:33:36,SITE-007,Section D — Sinendet Lateral,417.5,3321.2,38.2,Closed,SNS-007
TEL-004941,2026-07-20T19:47:43,SITE-004,Section F — Kisumu Terminal Link,432.8,4392.6,31.6,Partially Open,SNS-004
TEL-004130,2026-07-05T15:35:58,SITE-002,Section B — Nairobi-Nakuru Spur,456.6,3685.2,41.7,Open,SNS-012
TEL-004663,2026-07-15T21:41:02,SITE-006,Section A — Mombasa-Nairobi Main,553.5,3331.1,,Partially Open,SNS-001
TEL-003840,2026-06-30T16:29:10,SITE-001,Section B — Nairobi-Nakuru Spur,431.2,1821.5,24.0,Closed,SNS-011
TEL-000715,2026-05-05T18:14:48,SITE-005,Section D — Sinendet Lateral,521.3,4456.9,39.2,Open,SNS-004
TEL-002400,2026-06-05T04:04:23,SITE-003,Section B — Nairobi-Nakuru Spur,345.3,3559.5,31.3,Open,SNS-010
TEL-002553,2026-06-07T20:50:19,SITE-003,Section F — Kisumu Terminal Link,537.0,2349.5,31.6,Partially Open,SNS-009
TEL-001878,2026-05-26T11:17:41,SITE-004,Section D — Sinendet Lateral,423.7,3369.5,23.1,Open,SNS-008
TEL-000897,2026-05-08T21:15:19,MOMBASA,Section B — Nairobi-Nakuru Spur,460.6,2210.2,32.9,Closed,SNS-011
TEL-004993,2026-07-21T20:41:16,SITE-003,Section A — Mombasa-Nairobi Main,329.2,2887.6,41.5,Open,SNS-003
TEL-000698,2026-05-05T09:30:01,makueni pipeline,Section F — Kisumu Terminal Link,417.9,3326.1,27.1,Closed,SNS-010
TEL-003128,2026-06-17T13:53:23,Sinendet PS,Section A — Mombasa-Nairobi Main,462.4,2896.7,36.5,Partially Open,SNS-007
TEL-004795,2026-07-18T05:23:16,SITE-007,Section F — Kisumu Terminal Link,382.2,2887.1,31.1,Closed,SNS-004
TEL-004301,2026-07-09T02:54:43,Nakuru dep,Section E — Makueni Branch,409.8,3624.8,26.8,Open,SNS-013
TEL-004786,2026-07-17T23:58:36,SITE-001,Section F — Kisumu Terminal Link,552.2,2755.7,37.4,Open,SNS-007
TEL-002226,2026-06-02T07:09:21,SITE-005,Section F — Kisumu Terminal Link,469.9,3894.0,34.4,Open,SNS-014
TEL-003702,2026-06-28T08:58:07,SITE-003,Section E — Makueni Branch,301.0,2971.0,31.2,Closed,SNS-010
TEL-003818,2026-06-30T10:53:18,SITE-006,Section E — Makueni Branch,335.8,2702.6,27.4,Open,SNS-007
TEL-001690,2026-05-23T12:50:30,SITE-002,Section E — Makueni Branch,334.5,2936.1,31.4,Closed,SNS-004
TEL-000105,2026-04-24T21:48:26,SITE-004,Section F — Kisumu Terminal Link,343.0,3143.4,40.2,Partially Open,SNS-008
TEL-001365,2026-05-17T14:58:26,Sinendet PS,Section D — Sinendet Lateral,442.0,3422.1,36.3,Open,SNS-004
TEL-001818,2026-05-25T12:22:45,SITE-001,Section E — Makueni Branch,389.8,1585.6,36.7,Open,SNS-012
TEL-003568,2026-06-25T13:46:39,SITE-003,Section A — Mombasa-Nairobi Main,361.2,3244.2,28.3,Closed,SNS-011
TEL-000972,2026-05-10T12:56:02,SITE-001,Section A — Mombasa-Nairobi Main,303.5,4644.8,,Open,SNS-006
TEL-000248,2026-04-27T07:17:35,SITE-003,Section E — Makueni Branch,384.8,3634.5,31.9,Closed,SNS-009
TEL-003816,2026-06-30T09:48:51,SITE-005,Section F — Kisumu Terminal Link,480.0,3461.8,24.5,Open,SNS-002
TEL-000101,2026-04-24T20:30:51,SITE-004,Section F — Kisumu Terminal Link,441.5,3987.5,29.3,Closed,SNS-012
TEL-002655,2026-06-09T19:26:47,SITE-001,Section A — Mombasa-Nairobi Main,482.7,2773.9,37.7,Partially Open,SNS-003
TEL-001860,2026-05-26T03:09:22,SITE-006,Section B — Nairobi-Nakuru Spur,438.0,2654.7,31.7,Open,SNS-008
TEL-003922,2026-07-02T04:47:01,SITE-007,Section F — Kisumu Terminal Link,429.2,3271.8,28.9,Partially Open,SNS-008
TEL-004455,2026-07-12T04:34:01,SITE-006,Section D — Sinendet Lateral,385.7,3370.9,29.7,Open,SNS-014
TEL-004763,2026-07-17T13:43:31,SITE-005,Section F — Kisumu Terminal Link,353.6,4143.0,21.9,Partially Open,SNS-008
TEL-004697,2026-07-16T09:42:01,SITE-006,Section A — Mombasa-Nairobi Main,458.4,3713.5,34.4,Open,SNS-001
TEL-000287,2026-04-28T02:33:37,SITE-002,Section E — Makueni Branch,544.9,2564.4,29.4,Open,SNS-004
TEL-002149,2026-05-31T12:54:05,SITE-003,Section E — Makueni Branch,377.1,2335.9,25.8,Open,SNS-005
TEL-003690,2026-06-28T03:53:27,SITE-006,Section D — Sinendet Lateral,411.3,1718.7,33.0,Open,SNS-010
TEL-003863,2026-07-01T04:59:42,SITE-006,Section A — Mombasa-Nairobi Main,292.3,2928.0,27.6,Closed,SNS-007
TEL-003342,2026-06-21T13:14:59,SITE-006,Section A — Mombasa-Nairobi Main,474.6,2884.9,19.9,Open,SNS-008
TEL-001027,2026-05-11T09:25:03,KISUMU,Section B — Nairobi-Nakuru Spur,478.0,2474.0,28.6,Open,SNS-010
TEL-004372,2026-07-10T14:10:44,SITE-005,Section D — Sinendet Lateral,424.2,2570.5,19.7,Partially Open,SNS-001
TEL-003621,2026-06-26T18:48:51,SITE-001,Section B — Nairobi-Nakuru Spur,441.2,2618.3,20.4,Partially Open,SNS-002
TEL-000832,2026-05-07T19:52:35,SITE-007,Section B — Nairobi-Nakuru Spur,507.4,2414.8,31.6,Open,SNS-013
TEL-002635,2026-06-09T09:15:15,mombasa terminal,Section D — Sinendet Lateral,400.1,3412.7,30.5,Open,SNS-002
TEL-003797,2026-06-30T00:09:37,SITE-001,Section A — Mombasa-Nairobi Main,422.1,1000.0,42.3,Partially Open,SNS-005
TEL-003790,2026-06-29T20:51:57,SITE-004,Section D — Sinendet Lateral,311.9,2950.0,30.2,Open,SNS-004
TEL-003793,2026-06-29T23:22:35,nakuru depot,Section C — Nakuru-Eldoret Extension,372.1,3604.4,29.5,Open,SNS-004
TEL-001249,2026-05-15T10:52:53,SITE-002,Section A — Mombasa-Nairobi Main,563.0,1867.1,32.5,Partially Open,SNS-009
TEL-002528,2026-06-07T11:35:14,SITE-001,Section E — Makueni Branch,350.9,3551.8,32.6,Closed,SNS-012
TEL-000075,2026-04-24T10:25:40,SITE-006,Section A — Mombasa-Nairobi Main,399.7,4074.6,34.3,Partially Open,SNS-004
TEL-001205,2026-05-14T18:10:55,Kisumu term,Section F — Kisumu Terminal Link,544.8,3393.7,30.7,Closed,SNS-002
TEL-003673,2026-06-27T20:14:28,SITE-004,Section F — Kisumu Terminal Link,447.4,2366.9,16.9,Closed,SNS-009
TEL-001743,2026-05-24T09:47:24,SITE-006,Section C — Nakuru-Eldoret Extension,321.2,3456.2,30.5,Closed,SNS-008
TEL-003469,2026-06-24T03:24:58,SITE-002,Section F — Kisumu Terminal Link,577.3,3778.7,41.7,Open,SNS-003
TEL-000830,2026-05-07T19:20:18,SITE-007,Section B — Nairobi-Nakuru Spur,332.0,2926.1,33.7,Open,SNS-006
TEL-003726,2026-06-28T17:28:54,SITE-004,Section F — Kisumu Terminal Link,389.3,3495.1,27.2,Partially Open,SNS-002
TEL-003929,2026-07-02T06:20:15,SITE-005,Section B — Nairobi-Nakuru Spur,317.1,3608.8,21.5,Open,SNS-010
TEL-004896,2026-07-20T00:04:55,SITE-005,Section A — Mombasa-Nairobi Main,297.6,3087.4,33.0,Open,SNS-010
