beneficiary_id,week_start,band
BEN-05408,2026-01-01,At-Risk
BEN-05408,2026-01-08,At-Risk
BEN-05408,2026-01-15,At-Risk
BEN-05408,2026-01-22,At-Risk
BEN-05408,2026-01-29,At-Risk
BEN-05408,2026-02-05,At-Risk
BEN-05408,2026-02-12,At-Risk
BEN-05408,2026-02-19,At-Risk
BEN-05408,2026-02-26,At-Risk
BEN-05408,2026-03-05,At-Risk
BEN-05408,2026-03-12,At-Risk
BEN-05408,2026-03-19,At-Risk
BEN-05408,2026-03-26,At-Risk
BEN-05408,2026-04-02,At-Risk
BEN-05408,2026-04-09,At-Risk
BEN-05408,2026-04-16,At-Risk
BEN-05408,2026-04-23,At-Risk
BEN-05408,2026-04-30,At-Risk
BEN-05408,2026-05-07,At-Risk
BEN-05408,2026-05-14,At-Risk
BEN-05408,2026-05-21,At-Risk
BEN-05408,2026-05-28,At-Risk
BEN-05408,2026-06-04,At-Risk
BEN-05408,2026-06-11,At-Risk
BEN-05408,2026-06-18,At-Risk
BEN-05408,2026-06-25,At-Risk
BEN-05408,2026-07-02,At-Risk
BEN-05408,2026-07-09,At-Risk
BEN-05408,2026-07-16,At-Risk
BEN-05408,2026-07-23,At-Risk
BEN-05408,2026-07-30,At-Risk
BEN-05408,2026-08-06,At-Risk
BEN-05408,2026-08-13,At-Risk
BEN-05408,2026-08-20,At-Risk
BEN-05409,2025-09-11,Active
BEN-05409,2025-09-18,Active
BEN-05409,2025-09-25,Active
BEN-05409,2025-10-02,Active
BEN-05409,2025-10-09,Active
BEN-05409,2025-10-16,Active
BEN-05409,2025-10-23,Active
BEN-05409,2025-10-30,Active
BEN-05409,2025-11-06,Active
BEN-05409,2025-11-13,Active
BEN-05409,2025-11-20,Active
BEN-05409,2025-11-27,Active
BEN-05409,2025-12-04,Active
BEN-05409,2025-12-11,Active
BEN-05409,2025-12-18,Active
BEN-05409,2025-12-25,Active
BEN-05409,2026-01-01,Active
BEN-05409,2026-01-08,Active
BEN-05409,2026-01-15,Active
BEN-05409,2026-01-22,Active
BEN-05409,2026-01-29,Active
BEN-05409,2026-02-05,Active
BEN-05409,2026-02-12,Active
BEN-05409,2026-02-19,Active
BEN-05409,2026-02-26,Active
BEN-05409,2026-03-05,Active
BEN-05409,2026-03-12,Active
BEN-05409,2026-03-19,Active
BEN-05409,2026-03-26,Active
BEN-05409,2026-04-02,Active
BEN-05409,2026-04-09,Active
BEN-05409,2026-04-16,Active
BEN-05409,2026-04-23,Active
BEN-05409,2026-04-30,Active
BEN-05409,2026-05-07,Active
BEN-05409,2026-05-14,Active
BEN-05409,2026-05-21,Active
BEN-05409,2026-05-28,Active
BEN-05409,2026-06-04,Active
BEN-05409,2026-06-11,Active
BEN-05409,2026-06-18,Active
BEN-05409,2026-06-25,Active
BEN-05409,2026-07-02,Active
BEN-05409,2026-07-09,Active
BEN-05409,2026-07-16,Active
BEN-05409,2026-07-23,Active
BEN-05409,2026-07-30,Active
BEN-05409,2026-08-06,Active
BEN-05409,2026-08-13,Active
BEN-05409,2026-08-20,Active
BEN-05409,2026-08-27,Active
BEN-05409,2026-09-03,Active
BEN-05410,2025-08-30,Active
BEN-05410,2025-09-06,Active
BEN-05410,2025-09-13,Active
BEN-05410,2025-09-20,Active
BEN-05410,2025-09-27,Active
BEN-05410,2025-10-04,Active
BEN-05410,2025-10-11,Active
BEN-05410,2025-10-18,Active
BEN-05410,2025-10-25,Active
BEN-05410,2025-11-01,Active
BEN-05410,2025-11-08,Active
BEN-05410,2025-11-15,Active
BEN-05410,2025-11-22,Active
BEN-05410,2025-11-29,Active
BEN-05410,2025-12-06,Active
BEN-05410,2025-12-13,At-Risk
BEN-05410,2025-12-20,At-Risk
BEN-05410,2025-12-27,At-Risk
BEN-05410,2026-01-03,At-Risk
BEN-05410,2026-01-10,At-Risk
BEN-05410,2026-01-17,At-Risk
BEN-05410,2026-01-24,At-Risk
BEN-05410,2026-01-31,At-Risk
BEN-05410,2026-02-07,At-Risk
BEN-05410,2026-02-14,At-Risk
BEN-05410,2026-02-21,At-Risk
BEN-05410,2026-02-28,At-Risk
BEN-05410,2026-03-07,Disengaged
BEN-05410,2026-03-14,Disengaged
BEN-05410,2026-03-21,Disengaged
BEN-05410,2026-03-28,Disengaged
BEN-05410,2026-04-04,Disengaged
BEN-05410,2026-04-11,Disengaged
BEN-05410,2026-04-18,Disengaged
BEN-05410,2026-04-25,Dropout
BEN-05410,2026-05-02,Dropout
BEN-05410,2026-05-09,Dropout
BEN-05410,2026-05-16,Dropout
BEN-05410,2026-05-23,Dropout
BEN-05410,2026-05-30,Dropout
BEN-05410,2026-06-06,Dropout
BEN-05410,2026-06-13,Dropout
BEN-05410,2026-06-20,Dropout
BEN-05410,2026-06-27,Dropout
BEN-05410,2026-07-04,Dropout
BEN-05410,2026-07-11,Dropout
BEN-05410,2026-07-18,Dropout
BEN-05410,2026-07-25,Dropout
BEN-05410,2026-08-01,Dropout
BEN-05410,2026-08-08,Dropout
BEN-05410,2026-08-15,Dropout
BEN-05410,2026-08-22,Dropout
BEN-05411,2025-08-30,Active
BEN-05411,2025-09-06,Active
BEN-05411,2025-09-13,Active
BEN-05411,2025-09-20,At-Risk
BEN-05411,2025-09-27,At-Risk
BEN-05411,2025-10-04,At-Risk
BEN-05411,2025-10-11,At-Risk
BEN-05411,2025-10-18,At-Risk
BEN-05411,2025-10-25,At-Risk
BEN-05411,2025-11-01,At-Risk
BEN-05411,2025-11-08,At-Risk
BEN-05411,2025-11-15,At-Risk
BEN-05411,2025-11-22,At-Risk
BEN-05411,2025-11-29,At-Risk
BEN-05411,2025-12-06,At-Risk
BEN-05411,2025-12-13,At-Risk
BEN-05411,2025-12-20,At-Risk
BEN-05411,2025-12-27,At-Risk
BEN-05411,2026-01-03,At-Risk
BEN-05411,2026-01-10,At-Risk
BEN-05411,2026-01-17,At-Risk
BEN-05411,2026-01-24,At-Risk
BEN-05411,2026-01-31,At-Risk
BEN-05411,2026-02-07,At-Risk
BEN-05411,2026-02-14,At-Risk
BEN-05411,2026-02-21,At-Risk
BEN-05411,2026-02-28,At-Risk
BEN-05411,2026-03-07,At-Risk
BEN-05411,2026-03-14,At-Risk
BEN-05411,2026-03-21,At-Risk
BEN-05411,2026-03-28,At-Risk
BEN-05411,2026-04-04,At-Risk
BEN-05411,2026-04-11,At-Risk
BEN-05411,2026-04-18,At-Risk
BEN-05411,2026-04-25,At-Risk
BEN-05411,2026-05-02,At-Risk
BEN-05411,2026-05-09,At-Risk
BEN-05411,2026-05-16,At-Risk
BEN-05411,2026-05-23,At-Risk
BEN-05411,2026-05-30,At-Risk
BEN-05411,2026-06-06,At-Risk
BEN-05411,2026-06-13,At-Risk
BEN-05411,2026-06-20,At-Risk
BEN-05411,2026-06-27,At-Risk
BEN-05411,2026-07-04,At-Risk
BEN-05411,2026-07-11,At-Risk
BEN-05411,2026-07-18,At-Risk
BEN-05411,2026-07-25,At-Risk
BEN-05411,2026-08-01,At-Risk
BEN-05411,2026-08-08,At-Risk
BEN-05411,2026-08-15,At-Risk
BEN-05411,2026-08-22,At-Risk
BEN-05412,2025-08-23,Active
BEN-05412,2025-08-30,Active
BEN-05412,2025-09-06,Active
BEN-05412,2025-09-13,Active
BEN-05412,2025-09-20,Active
BEN-05412,2025-09-27,Active
BEN-05412,2025-10-04,Active
BEN-05412,2025-10-11,Active
BEN-05412,2025-10-18,Active
BEN-05412,2025-10-25,Active
BEN-05412,2025-11-01,Active
BEN-05412,2025-11-08,Active
BEN-05412,2025-11-15,Active
BEN-05412,2025-11-22,Active
BEN-05412,2025-11-29,Active
BEN-05412,2025-12-06,Active
BEN-05412,2025-12-13,Active
BEN-05412,2025-12-20,Active
BEN-05412,2025-12-27,Active
BEN-05412,2026-01-03,Active
BEN-05412,2026-01-10,Active
BEN-05412,2026-01-17,Active
BEN-05412,2026-01-24,Active
BEN-05412,2026-01-31,Active
BEN-05412,2026-02-07,Active
BEN-05412,2026-02-14,Active
BEN-05412,2026-02-21,Active
BEN-05412,2026-02-28,Active
BEN-05412,2026-03-07,Active
BEN-05412,2026-03-14,Active
BEN-05412,2026-03-21,Active
BEN-05412,2026-03-28,Active
BEN-05412,2026-04-04,Active
BEN-05412,2026-04-11,Active
BEN-05412,2026-04-18,Active
BEN-05412,2026-04-25,Active
BEN-05412,2026-05-02,Active
BEN-05412,2026-05-09,Active
BEN-05412,2026-05-16,Active
BEN-05412,2026-05-23,Active
BEN-05412,2026-05-30,Active
BEN-05412,2026-06-06,Active
BEN-05412,2026-06-13,Active
BEN-05412,2026-06-20,Active
BEN-05412,2026-06-27,Active
BEN-05412,2026-07-04,Active
BEN-05412,2026-07-11,Active
BEN-05412,2026-07-18,Active
BEN-05412,2026-07-25,At-Risk
BEN-05412,2026-08-01,At-Risk
BEN-05412,2026-08-08,At-Risk
BEN-05412,2026-08-15,Dropout
BEN-05413,2025-09-03,Active
BEN-05413,2025-09-10,Active
BEN-05413,2025-09-17,Active
BEN-05413,2025-09-24,Active
BEN-05413,2025-10-01,Active
BEN-05413,2025-10-08,Active
BEN-05413,2025-10-15,Active
BEN-05413,2025-10-22,Active
BEN-05413,2025-10-29,Active
BEN-05413,2025-11-05,Active
BEN-05413,2025-11-12,Active
BEN-05413,2025-11-19,Active
BEN-05413,2025-11-26,Active
BEN-05413,2025-12-03,Active
BEN-05413,2025-12-10,Active
BEN-05413,2025-12-17,Active
BEN-05413,2025-12-24,Active
BEN-05413,2025-12-31,Active
BEN-05413,2026-01-07,Active
BEN-05413,2026-01-14,Active
BEN-05413,2026-01-21,Active
BEN-05413,2026-01-28,Active
BEN-05413,2026-02-04,Active
BEN-05413,2026-02-11,Active
BEN-05413,2026-02-18,Active
BEN-05413,2026-02-25,Active
BEN-05413,2026-03-04,Active
BEN-05413,2026-03-11,Active
BEN-05413,2026-03-18,Active
BEN-05413,2026-03-25,Active
BEN-05413,2026-04-01,Active
BEN-05413,2026-04-08,Active
BEN-05413,2026-04-15,Active
BEN-05413,2026-04-22,Active
BEN-05413,2026-04-29,Active
BEN-05413,2026-05-06,Active
BEN-05413,2026-05-13,Active
BEN-05413,2026-05-20,Active
BEN-05413,2026-05-27,Active
BEN-05413,2026-06-03,Active
BEN-05413,2026-06-10,Active
BEN-05413,2026-06-17,Active
BEN-05413,2026-06-24,Active
BEN-05413,2026-07-01,Active
BEN-05413,2026-07-08,Active
BEN-05413,2026-07-15,Active
BEN-05413,2026-07-22,Active
BEN-05413,2026-07-29,Active
BEN-05413,2026-08-05,Active
BEN-05413,2026-08-12,Active
BEN-05413,2026-08-19,Active
BEN-05413,2026-08-26,Active
BEN-05414,2025-09-04,Active
BEN-05414,2025-09-11,Active
BEN-05414,2025-09-18,Active
BEN-05414,2025-09-25,Active
BEN-05414,2025-10-02,Active
BEN-05414,2025-10-09,Active
BEN-05414,2025-10-16,Active
BEN-05414,2025-10-23,Active
BEN-05414,2025-10-30,Active
BEN-05414,2025-11-06,Active
BEN-05414,2025-11-13,Active
BEN-05414,2025-11-20,Active
BEN-05414,2025-11-27,Active
BEN-05414,2025-12-04,Active
BEN-05414,2025-12-11,Active
BEN-05414,2025-12-18,Active
BEN-05414,2025-12-25,Active
BEN-05414,2026-01-01,Active
BEN-05414,2026-01-08,Active
BEN-05414,2026-01-15,Active
BEN-05414,2026-01-22,Active
BEN-05414,2026-01-29,Active
BEN-05414,2026-02-05,Active
BEN-05414,2026-02-12,Active
BEN-05414,2026-02-19,Active
BEN-05414,2026-02-26,Active
BEN-05414,2026-03-05,Active
BEN-05414,2026-03-12,Active
BEN-05414,2026-03-19,Active
BEN-05414,2026-03-26,Active
BEN-05414,2026-04-02,Active
BEN-05414,2026-04-09,Active
BEN-05414,2026-04-16,Active
BEN-05414,2026-04-23,Active
BEN-05414,2026-04-30,Active
BEN-05414,2026-05-07,Active
BEN-05414,2026-05-14,Active
BEN-05414,2026-05-21,Active
BEN-05414,2026-05-28,Active
BEN-05414,2026-06-04,Active
BEN-05414,2026-06-11,Active
BEN-05414,2026-06-18,Active
BEN-05414,2026-06-25,Active
BEN-05414,2026-07-02,Active
BEN-05414,2026-07-09,Active
BEN-05414,2026-07-16,Active
BEN-05414,2026-07-23,Active
BEN-05414,2026-07-30,Active
BEN-05414,2026-08-06,Active
BEN-05414,2026-08-13,Active
BEN-05414,2026-08-20,Active
BEN-05414,2026-08-27,Active
BEN-05415,2025-09-16,Active
BEN-05415,2025-09-23,Active
BEN-05415,2025-09-30,Active
BEN-05415,2025-10-07,Active
BEN-05415,2025-10-14,Active
BEN-05415,2025-10-21,Active
BEN-05415,2025-10-28,Active
BEN-05415,2025-11-04,Active
BEN-05415,2025-11-11,Active
BEN-05415,2025-11-18,Active
BEN-05415,2025-11-25,Active
BEN-05415,2025-12-02,Active
BEN-05415,2025-12-09,Active
BEN-05415,2025-12-16,Active
BEN-05415,2025-12-23,Active
BEN-05415,2025-12-30,Active
BEN-05415,2026-01-06,Active
BEN-05415,2026-01-13,Active
BEN-05415,2026-01-20,Active
BEN-05415,2026-01-27,Active
BEN-05415,2026-02-03,Active
BEN-05415,2026-02-10,Active
BEN-05415,2026-02-17,Active
BEN-05415,2026-02-24,Active
BEN-05415,2026-03-03,Active
BEN-05415,2026-03-10,Active
BEN-05415,2026-03-17,Active
BEN-05415,2026-03-24,Active
BEN-05415,2026-03-31,Active
BEN-05415,2026-04-07,Active
BEN-05415,2026-04-14,Active
BEN-05415,2026-04-21,Active
BEN-05415,2026-04-28,Active
BEN-05415,2026-05-05,Active
BEN-05415,2026-05-12,Active
BEN-05415,2026-05-19,Active
BEN-05415,2026-05-26,Active
BEN-05415,2026-06-02,Active
BEN-05415,2026-06-09,Active
BEN-05415,2026-06-16,Active
BEN-05415,2026-06-23,Active
BEN-05415,2026-06-30,Active
BEN-05415,2026-07-07,Active
BEN-05415,2026-07-14,Active
BEN-05415,2026-07-21,Active
BEN-05415,2026-07-28,Active
BEN-05415,2026-08-04,Active
BEN-05415,2026-08-11,Active
BEN-05415,2026-08-18,Active
BEN-05415,2026-08-25,Active
BEN-05415,2026-09-01,Active
BEN-05415,2026-09-08,Active
BEN-05416,2025-09-04,Active
BEN-05416,2025-09-11,Active
BEN-05416,2025-09-18,Active
BEN-05416,2025-09-25,Active
BEN-05416,2025-10-02,Active
BEN-05416,2025-10-09,Active
BEN-05416,2025-10-16,Active
BEN-05416,2025-10-23,Active
BEN-05416,2025-10-30,Active
BEN-05416,2025-11-06,Active
BEN-05416,2025-11-13,Active
BEN-05416,2025-11-20,Active
BEN-05416,2025-11-27,Active
BEN-05416,2025-12-04,Active
BEN-05416,2025-12-11,Active
BEN-05416,2025-12-18,Active
BEN-05416,2025-12-25,Active
BEN-05416,2026-01-01,Active
BEN-05416,2026-01-08,Active
BEN-05416,2026-01-15,Active
BEN-05416,2026-01-22,Active
BEN-05416,2026-01-29,Active
BEN-05416,2026-02-05,Active
BEN-05416,2026-02-12,Active
BEN-05416,2026-02-19,Active
BEN-05416,2026-02-26,Active
BEN-05416,2026-03-05,Active
BEN-05416,2026-03-12,Active
BEN-05416,2026-03-19,Active
BEN-05416,2026-03-26,Active
BEN-05416,2026-04-02,Active
BEN-05416,2026-04-09,Active
BEN-05416,2026-04-16,Active
BEN-05416,2026-04-23,Active
BEN-05416,2026-04-30,Active
BEN-05416,2026-05-07,Active
BEN-05416,2026-05-14,Active
BEN-05416,2026-05-21,Active
BEN-05416,2026-05-28,Active
BEN-05416,2026-06-04,Active
BEN-05416,2026-06-11,Active
BEN-05416,2026-06-18,Active
BEN-05416,2026-06-25,Active
BEN-05416,2026-07-02,Active
BEN-05416,2026-07-09,Active
BEN-05416,2026-07-16,Active
BEN-05416,2026-07-23,Active
BEN-05416,2026-07-30,Active
BEN-05416,2026-08-06,Active
BEN-05416,2026-08-13,Active
BEN-05416,2026-08-20,Active
BEN-05416,2026-08-27,Active
BEN-05417,2025-09-14,Active
BEN-05417,2025-09-21,Active
BEN-05417,2025-09-28,Active
BEN-05417,2025-10-05,Active
BEN-05417,2025-10-12,Active
BEN-05417,2025-10-19,Active
BEN-05417,2025-10-26,Active
BEN-05417,2025-11-02,Active
BEN-05417,2025-11-09,Active
BEN-05417,2025-11-16,Active
BEN-05417,2025-11-23,Active
BEN-05417,2025-11-30,Active
BEN-05417,2025-12-07,Active
BEN-05417,2025-12-14,Active
BEN-05417,2025-12-21,Active
BEN-05417,2025-12-28,Active
BEN-05417,2026-01-04,Active
BEN-05417,2026-01-11,Active
BEN-05417,2026-01-18,Active
BEN-05417,2026-01-25,Active
BEN-05417,2026-02-01,Active
BEN-05417,2026-02-08,Active
BEN-05417,2026-02-15,Active
BEN-05417,2026-02-22,Active
BEN-05417,2026-03-01,Active
BEN-05417,2026-03-08,Active
BEN-05417,2026-03-15,Active
BEN-05417,2026-03-22,Active
BEN-05417,2026-03-29,Active
BEN-05417,2026-04-05,Active
BEN-05417,2026-04-12,Active
BEN-05417,2026-04-19,Active
BEN-05417,2026-04-26,Active
BEN-05417,2026-05-03,Active
BEN-05417,2026-05-10,Active
BEN-05417,2026-05-17,Active
BEN-05417,2026-05-24,Active
BEN-05417,2026-05-31,Active
BEN-05417,2026-06-07,Active
BEN-05417,2026-06-14,Active
BEN-05417,2026-06-21,Active
BEN-05417,2026-06-28,Active
BEN-05417,2026-07-05,Active
BEN-05417,2026-07-12,Active
BEN-05417,2026-07-19,Active
BEN-05417,2026-07-26,Active
BEN-05417,2026-08-02,Active
BEN-05417,2026-08-09,Active
BEN-05417,2026-08-16,Active
BEN-05417,2026-08-23,Active
BEN-05417,2026-08-30,Active
BEN-05417,2026-09-06,Active
BEN-05418,2025-09-02,Active
BEN-05418,2025-09-09,Active
BEN-05418,2025-09-16,Active
BEN-05418,2025-09-23,At-Risk
BEN-05418,2025-09-30,At-Risk
BEN-05418,2025-10-07,At-Risk
BEN-05418,2025-10-14,At-Risk
BEN-05418,2025-10-21,At-Risk
BEN-05418,2025-10-28,At-Risk
BEN-05418,2025-11-04,At-Risk
BEN-05418,2025-11-11,At-Risk
BEN-05418,2025-11-18,At-Risk
BEN-05418,2025-11-25,At-Risk
BEN-05418,2025-12-02,At-Risk
BEN-05418,2025-12-09,At-Risk
BEN-05418,2025-12-16,At-Risk
BEN-05418,2025-12-23,At-Risk
BEN-05418,2025-12-30,At-Risk
BEN-05418,2026-01-06,At-Risk
BEN-05418,2026-01-13,At-Risk
BEN-05418,2026-01-20,At-Risk
BEN-05418,2026-01-27,At-Risk
BEN-05418,2026-02-03,At-Risk
BEN-05418,2026-02-10,At-Risk
BEN-05418,2026-02-17,At-Risk
BEN-05418,2026-02-24,At-Risk
BEN-05418,2026-03-03,At-Risk
BEN-05418,2026-03-10,At-Risk
BEN-05418,2026-03-17,At-Risk
BEN-05418,2026-03-24,At-Risk
BEN-05418,2026-03-31,At-Risk
BEN-05418,2026-04-07,At-Risk
BEN-05418,2026-04-14,At-Risk
BEN-05418,2026-04-21,At-Risk
BEN-05418,2026-04-28,At-Risk
BEN-05418,2026-05-05,At-Risk
BEN-05418,2026-05-12,At-Risk
BEN-05418,2026-05-19,At-Risk
BEN-05418,2026-05-26,At-Risk
BEN-05418,2026-06-02,At-Risk
BEN-05418,2026-06-09,At-Risk
BEN-05418,2026-06-16,At-Risk
BEN-05418,2026-06-23,At-Risk
BEN-05418,2026-06-30,At-Risk
BEN-05418,2026-07-07,At-Risk
BEN-05418,2026-07-14,At-Risk
BEN-05418,2026-07-21,At-Risk
BEN-05418,2026-07-28,At-Risk
BEN-05418,2026-08-04,At-Risk
BEN-05418,2026-08-11,At-Risk
BEN-05418,2026-08-18,At-Risk
BEN-05418,2026-08-25,At-Risk
BEN-05419,2025-09-07,Active
BEN-05419,2025-09-14,Active
BEN-05419,2025-09-21,Active
BEN-05419,2025-09-28,Active
BEN-05419,2025-10-05,Active
BEN-05419,2025-10-12,Active
BEN-05419,2025-10-19,Active
BEN-05419,2025-10-26,Active
BEN-05419,2025-11-02,Active
BEN-05419,2025-11-09,Active
BEN-05419,2025-11-16,Active
BEN-05419,2025-11-23,Active
BEN-05419,2025-11-30,Active
BEN-05419,2025-12-07,Active
BEN-05419,2025-12-14,Active
BEN-05419,2025-12-21,Active
BEN-05419,2025-12-28,Active
BEN-05419,2026-01-04,Active
BEN-05419,2026-01-11,Active
BEN-05419,2026-01-18,Active
BEN-05419,2026-01-25,Active
BEN-05419,2026-02-01,Active
BEN-05419,2026-02-08,Active
BEN-05419,2026-02-15,Active
BEN-05419,2026-02-22,Active
BEN-05419,2026-03-01,Active
BEN-05419,2026-03-08,Active
BEN-05419,2026-03-15,Active
BEN-05419,2026-03-22,Active
BEN-05419,2026-03-29,Active
BEN-05419,2026-04-05,Active
BEN-05419,2026-04-12,Active
BEN-05419,2026-04-19,Active
BEN-05419,2026-04-26,Active
BEN-05419,2026-05-03,Active
BEN-05419,2026-05-10,Active
BEN-05419,2026-05-17,Active
BEN-05419,2026-05-24,Active
BEN-05419,2026-05-31,Active
BEN-05419,2026-06-07,Active
BEN-05419,2026-06-14,Active
BEN-05419,2026-06-21,Active
BEN-05419,2026-06-28,Active
BEN-05419,2026-07-05,Active
BEN-05419,2026-07-12,Active
BEN-05419,2026-07-19,Active
BEN-05419,2026-07-26,Active
BEN-05419,2026-08-02,Active
BEN-05419,2026-08-09,Active
BEN-05419,2026-08-16,Active
BEN-05419,2026-08-23,Active
BEN-05419,2026-08-30,Active
BEN-05420,2025-09-12,Active
BEN-05420,2025-09-19,Active
BEN-05420,2025-09-26,Active
BEN-05420,2025-10-03,Active
BEN-05420,2025-10-10,Active
BEN-05420,2025-10-17,Active
BEN-05420,2025-10-24,Active
BEN-05420,2025-10-31,Active
BEN-05420,2025-11-07,Active
BEN-05420,2025-11-14,Active
BEN-05420,2025-11-21,Active
BEN-05420,2025-11-28,Active
BEN-05420,2025-12-05,Active
BEN-05420,2025-12-12,Active
BEN-05420,2025-12-19,Active
BEN-05420,2025-12-26,Active
BEN-05420,2026-01-02,Active
BEN-05420,2026-01-09,Active
BEN-05420,2026-01-16,Active
BEN-05420,2026-01-23,Active
BEN-05420,2026-01-30,Active
BEN-05420,2026-02-06,Active
BEN-05420,2026-02-13,Active
BEN-05420,2026-02-20,Active
BEN-05420,2026-02-27,Active
BEN-05420,2026-03-06,Active
BEN-05420,2026-03-13,Active
BEN-05420,2026-03-20,Active
BEN-05420,2026-03-27,Active
BEN-05420,2026-04-03,Active
BEN-05420,2026-04-10,Active
BEN-05420,2026-04-17,Active
BEN-05420,2026-04-24,Active
BEN-05420,2026-05-01,Active
BEN-05420,2026-05-08,Active
BEN-05420,2026-05-15,Active
BEN-05420,2026-05-22,Active
BEN-05420,2026-05-29,Active
BEN-05420,2026-06-05,Active
BEN-05420,2026-06-12,Active
BEN-05420,2026-06-19,Active
BEN-05420,2026-06-26,Active
BEN-05420,2026-07-03,Active
BEN-05420,2026-07-10,Active
BEN-05420,2026-07-17,Active
BEN-05420,2026-07-24,Active
BEN-05420,2026-07-31,Active
BEN-05420,2026-08-07,Active
BEN-05420,2026-08-14,Active
BEN-05420,2026-08-21,Active
BEN-05420,2026-08-28,Active
BEN-05420,2026-09-04,Active
BEN-05421,2025-09-09,Active
BEN-05421,2025-09-16,Active
BEN-05421,2025-09-23,Active
BEN-05421,2025-09-30,Active
BEN-05421,2025-10-07,At-Risk
BEN-05421,2025-10-14,At-Risk
BEN-05421,2025-10-21,At-Risk
BEN-05421,2025-10-28,At-Risk
BEN-05421,2025-11-04,At-Risk
BEN-05421,2025-11-11,At-Risk
BEN-05421,2025-11-18,At-Risk
BEN-05421,2025-11-25,At-Risk
BEN-05421,2025-12-02,At-Risk
BEN-05421,2025-12-09,At-Risk
BEN-05421,2025-12-16,At-Risk
BEN-05421,2025-12-23,At-Risk
BEN-05421,2025-12-30,At-Risk
BEN-05421,2026-01-06,At-Risk
BEN-05421,2026-01-13,At-Risk
BEN-05421,2026-01-20,At-Risk
BEN-05421,2026-01-27,At-Risk
BEN-05421,2026-02-03,At-Risk
BEN-05421,2026-02-10,At-Risk
BEN-05421,2026-02-17,At-Risk
BEN-05421,2026-02-24,At-Risk
BEN-05421,2026-03-03,At-Risk
BEN-05421,2026-03-10,At-Risk
BEN-05421,2026-03-17,At-Risk
BEN-05421,2026-03-24,At-Risk
BEN-05421,2026-03-31,At-Risk
BEN-05421,2026-04-07,At-Risk
BEN-05421,2026-04-14,At-Risk
BEN-05421,2026-04-21,At-Risk
BEN-05421,2026-04-28,At-Risk
BEN-05421,2026-05-05,At-Risk
BEN-05421,2026-05-12,At-Risk
BEN-05421,2026-05-19,At-Risk
BEN-05421,2026-05-26,At-Risk
BEN-05421,2026-06-02,At-Risk
BEN-05421,2026-06-09,At-Risk
BEN-05421,2026-06-16,At-Risk
BEN-05421,2026-06-23,At-Risk
BEN-05421,2026-06-30,At-Risk
BEN-05421,2026-07-07,At-Risk
BEN-05421,2026-07-14,At-Risk
BEN-05421,2026-07-21,At-Risk
BEN-05421,2026-07-28,At-Risk
BEN-05421,2026-08-04,At-Risk
BEN-05421,2026-08-11,At-Risk
BEN-05421,2026-08-18,At-Risk
BEN-05421,2026-08-25,At-Risk
BEN-05421,2026-09-01,At-Risk
BEN-05422,2025-08-22,Active
BEN-05422,2025-08-29,Active
BEN-05422,2025-09-05,Active
BEN-05422,2025-09-12,Active
BEN-05422,2025-09-19,Active
BEN-05422,2025-09-26,Active
BEN-05422,2025-10-03,Active
BEN-05422,2025-10-10,Active
BEN-05422,2025-10-17,Active
BEN-05422,2025-10-24,Active
BEN-05422,2025-10-31,Active
BEN-05422,2025-11-07,Active
BEN-05422,2025-11-14,Active
BEN-05422,2025-11-21,Active
BEN-05422,2025-11-28,Active
BEN-05422,2025-12-05,Active
BEN-05422,2025-12-12,Active
BEN-05422,2025-12-19,Active
BEN-05422,2025-12-26,Active
BEN-05422,2026-01-02,Active
BEN-05422,2026-01-09,Active
BEN-05422,2026-01-16,Active
BEN-05422,2026-01-23,Active
BEN-05422,2026-01-30,Active
BEN-05422,2026-02-06,Active
BEN-05422,2026-02-13,Active
BEN-05422,2026-02-20,Active
BEN-05422,2026-02-27,Active
BEN-05422,2026-03-06,Active
BEN-05422,2026-03-13,Active
BEN-05422,2026-03-20,Active
BEN-05422,2026-03-27,Active
BEN-05422,2026-04-03,Active
BEN-05422,2026-04-10,Active
BEN-05422,2026-04-17,Active
BEN-05422,2026-04-24,Active
BEN-05422,2026-05-01,Active
BEN-05422,2026-05-08,Active
BEN-05422,2026-05-15,Active
BEN-05422,2026-05-22,Active
BEN-05422,2026-05-29,Active
BEN-05422,2026-06-05,Active
BEN-05422,2026-06-12,Active
BEN-05422,2026-06-19,Active
BEN-05422,2026-06-26,Active
BEN-05422,2026-07-03,Active
BEN-05422,2026-07-10,Active
BEN-05422,2026-07-17,Active
BEN-05422,2026-07-24,Active
BEN-05422,2026-07-31,Active
BEN-05422,2026-08-07,Active
BEN-05422,2026-08-14,Active
BEN-05423,2025-08-31,Active
BEN-05423,2025-09-07,Active
BEN-05423,2025-09-14,Active
BEN-05423,2025-09-21,Active
BEN-05423,2025-09-28,Active
BEN-05423,2025-10-05,Active
BEN-05423,2025-10-12,Active
BEN-05423,2025-10-19,Active
BEN-05423,2025-10-26,Active
BEN-05423,2025-11-02,Active
BEN-05423,2025-11-09,Active
BEN-05423,2025-11-16,Active
BEN-05423,2025-11-23,Active
BEN-05423,2025-11-30,Active
BEN-05423,2025-12-07,Active
BEN-05423,2025-12-14,Active
BEN-05423,2025-12-21,At-Risk
BEN-05423,2025-12-28,At-Risk
BEN-05423,2026-01-04,At-Risk
BEN-05423,2026-01-11,At-Risk
BEN-05423,2026-01-18,At-Risk
